word,definition
"superposable","coinciding exactly when superimposed"
"semicomatose","in a state of partial coma"
"subconscious","just below the level of consciousness"
"subconscious","psychic activity just below the level of awareness"
"short-bodied","having a relatively short body"
"souffle-like","resembling a souffle"
"storm-beaten","damaged by storm"
"store-bought","purchased"
"supplicatory","humbly entreating"
"shatterproof","resistant to shattering or splintering"
"splinterless","resistant to shattering or splintering"
"self-reliant","(of persons) free from external control and constraint in e.g. action and judgment"
"sinistrorsal","spiraling upward from right to left"
"southwestern","of a region of the United States generally including New Mexico"
"southwestern","situated in or oriented toward the southwest"
"southeastern","of a region of the United States generally including Alabama"
"southeastern","situated in or oriented toward the southeast"
"semiliterate","literate but poorly informed"
"semiliterate","barely able to read and write"
"semiliterate","able to read but not to write"
"suppositious","based primarily on surmise rather than adequate evidence"
"supercharged","fraught with great emotion"
"supercharged","(of e.g. an engine) having the power increased by fitting with a supercharger"
"supercilious","expressive of contempt"
"supercilious","having or showing arrogant superiority to and disdain of those one views as unworthy"
"scarecrowish","resembling a scarecrow in being thin and ragged"
"slim-waisted","having a small waist"
"swift-footed","having rapidly moving feet"
"slaveholding","allowing slavery"
"slaveholding","the practice of owning slaves"
"sperm-filled","filled with sperm"
"suburbanized","surrounded by many suburbs"
"suburbanised","surrounded by many suburbs"
"satisfactory","meeting requirements"
"satisfactory","giving satisfaction"
"step-by-step","one thing at a time"
"self-colored","of the same color throughout"
"semi-upright","of animals that are partly erect"
"seriocomical","mixing the serious with the comic with comic predominating"
"self-denying","used especially of behavior"
"self-denying","willing to deprive yourself"
"soporiferous","inducing mental lethargy"
"soporiferous","sleep inducing"
"sharp-limbed","having sharp limbs"
"spread-eagle","with arms and legs stretched out and apart"
"spread-eagle","stretch out completely"
"spread-eagle","defeat disastrously"
"spread-eagle","stand with arms and legs spread out"
"spread-eagle","execute a spread eagle on skates, with arms and legs stretched out"
"spread-eagle","stretch over"
"six-membered","of a chemical compound having a ring with six members"
"supernatural","not existing in nature or subject to explanation according to natural laws"
"supernatural","supernatural forces and events and beings collectively"
"southernmost","situated farthest south"
"self-evident","evident without proof or argument"
"semiofficial","having some official authority or sanction"
"schoolboyish","befitting or characteristic of a young boy"
"snow-covered","covered with snow"
"sun-drenched","covered with sunlight"
"subterranean","lying beyond what is openly revealed or avowed (especially being kept in the background or deliberately concealed)"
"subterranean","being or operating under the surface of the earth"
"silky-leaved","having glossy leaves"
"silky-leafed","having glossy leaves"
"spiny-leaved","having spiny leaves"
"spiny-leafed","having spiny leaves"
"surmountable","capable of being surmounted"
"surmountable","capable of being surmounted or overcome"
"sharp-worded","harsh"
"strait-laced","exaggeratedly proper"
"shortsighted","lacking foresight or scope"
"shortsighted","not given careful consideration"
"shortsighted","unable to see distant objects clearly"
"straight-out","without reservation or exception"
"surrealistic","characterized by fantastic imagery and incongruous juxtapositions"
"semiabstract","characterized by stylized but recognizable subject matter"
"snotty-nosed","marked by casual disrespect"
"standardized","capable of replacing or changing places with something else"
"standardized","brought into conformity with a standard"
"standardised","capable of replacing or changing places with something else"
"standardised","brought into conformity with a standard"
"sacrilegious","grossly irreverent toward what is held to be sacred"
"square-built","broad and solidly built"
"sharp-angled","having sharp corners"
"self-serving","interested only in yourself"
"self-seeking","interested only in yourself"
"self-seeking","taking advantage of opportunities without regard for the consequences for others"
"spade-shaped","shaped in the form of a spade"
"spoon-shaped","shaped in the form of a spoon"
"snow-blinded","temporarily blinded by exposure to light reflected from snow or ice"
"sword-shaped","shaped like a sword blade"
"seventy-nine","being nine more than seventy"
"seventy-four","being four more than seventy"
"seventy-five","being five more than seventy"
"sixty-fourth","the ordinal number of sixty-four in counting order"
"sixty-fourth","one part in sixty-four equal parts"
"smoke-filled","an enclosed space containing smoke"
"small-seeded","having relatively small seeds"
"steady-going","consistent in performance or behavior"
"specialistic","showing focused training"
"specialistic","of or related to or characteristic of specialists"
"sugar-coated","encrusted with sugar or syrup"
"strengthened","given added strength or support"
"stiff-necked","haughtily stubborn"
"semicircular","curved into a half circle"
"second-class","of inferior status or quality"
"simultaneous","occurring or operating at the same time"
"synchronized","operating in unison"
"synchronised","operating in unison"
"sour-tasting","having a sour acidic taste"
"spine-tipped","of a plant tipped with a spine"
"storm-tossed","pounded or hit repeatedly by storms or adversities"
"sabertoothed","having teeth that resemble sabers"
"screw-topped","having a lid with a spiral groove"
"semiprecious","used of gemstones having less commercial value than precious stones"
"solid-hoofed","having solid hooves"
"sought-after","being searched for"
"self-imposed","voluntarily assumed or endured"
"short-winged","(especially of certain insects) having very short or rudimentary wings"
"small-winged","having small wings"
"square-jawed","having a relatively square jaw"
"sarcolemnous","of or relating to sarcolemma"
"self-limited","relating to a disease that tends to run a definite course without treatment"
"self-service","of or denoting an establishment (a restaurant or shop etc.) where customers serve themselves"
"self-service","the practice of serving yourself, as in a grocery or cafeteria"
"seminiferous","bearing or producing seed or semen"
"stenographic","of or relating to or employing stenography"
"supraorbital","located or occurring above the eye socket"
"syncretistic","of or characterized by syncretism"
"syncretistic","relating to a historical tendency for a language to reduce its use of inflections"
"synaesthetic","relating to or experiencing synesthesia"
"sulphuretted","treated or impregnated with sulfur"
"sensorimotor","of or relating to the sensory and motor coordination of an organism or to the controlling nerves"
"subcutaneous","relating to or located below the epidermis"
"spiritualist","of or relating to or connected with spiritualism"
"spiritualist","someone who serves as an intermediary between the living and the dead"
"sociological","of or relating to or determined by sociology"
"semitropical","of or relating to or characteristic of conditions in the subtropics"
"Scandinavian","of or relating to Scandinavia or its peoples or cultures"
"Scandinavian","a person from Scandinavia or of Scandinavian descent"
"Stravinskyan","of or relating to or like or in the manner of Stravinsky"
"Stravinskian","of or relating to or like or in the manner of Stravinsky"
"spiny-finned","of or relating to fish with spiny fins"
"stereoscopic","of or relating to stereoscopy"
"stereoscopic","of or relating to a stereoscope"
"substantival","of or relating to or having the nature or function of a substantive (i.e. a noun or noun equivalent)"
"schismatical","of or relating to or involved in or characteristic of schism"
"sericultural","of or relating to sericulture"
"side-to-side","alternately left and right with respect to a central point"
"spot-welding","creating an overlapping joint by welding at small points"
"solicitation","request for a sum of money"
"solicitation","an entreaty addressed to someone of superior status"
"straight-arm","(American football) the act of warding off a tackler by holding the arm fully extended with the hand against the opponent"
"substitution","the act of putting one thing or person in the place of another: 'he sent Smith in for Jones but the substitution came too late to help'"
"substitution","an event in which one thing is substituted for another"
"supersession","act of replacing one person or thing by another especially one held to be superior"
"sanitization","making something sanitary (free of germs) as by sterilizing"
"sanitisation","making something sanitary (free of germs) as by sterilizing"
"sleepwalking","walking by a person who is asleep"
"somnambulism","walking by a person who is asleep"
"somniloquism","uttering speech while asleep"
"snowboarding","the act of sliding down a snow-covered slope while standing on a snowboard"
"segmentation","the act of dividing or partitioning"
"segmentation","(embryology) the repeated division of a fertilised ovum"
"surfboarding","the sport of riding a surfboard toward the shore on the crest of a wave"
"sportfishing","the act of someone who fishes as a diversion"
"shuffleboard","a game in which players use long sticks to shove wooden disks onto the scoring area marked on a smooth surface"
"seismography","the measurement of tremors and shocks and undulatory movements of earthquakes"
"subscription","the act of signing your name"
"subscription","a pledged contribution"
"subscription","agreement expressed by (or as if expressed by) signing your name"
"subscription","a payment for consecutive issues of a newspaper or magazine for a given period of time"
"substituting","working as a substitute for someone who is ill or on leave of absence"
"surveillance","close observation of a person or group (usually by the police)"
"spectroscopy","the use of spectroscopes to analyze spectra"
"spectrometry","the use of spectroscopes to analyze spectra"
"stapedectomy","surgical removal of the stapes of the middle ear"
"stranglehold","a wrestling hold in which the arms are pressed against the opponent's windpipe"
"stranglehold","complete power over a person or situation"
"self-defense","the act of defending yourself"
"self-defence","the act of defending yourself"
"straightness","having honest intentions"
"straightness","trueness of course toward a goal"
"straightness","freedom from crooks or curves or bends or angles"
"straightness","(of hair) lack of a tendency to curl"
"spoonfeeding","teaching in an overly simplified way that discourages independent thought"
"spoonfeeding","feeding someone (as a baby) from a spoon"
"shipbuilding","the construction of ships"
"shadowboxing","sparring with an imaginary opponent (for exercise or training)"
"stock-taking","making an itemized list of merchandise or supplies on hand"
"stock-taking","reappraisal of a situation or position or outlook"
"self-worship","the worship of yourself"
"symbololatry","the worship of symbols"
"supplication","the act of communicating with a deity (especially as a petition or in adoration or contrition or thanksgiving)"
"supplication","a humble request for help from someone in authority"
"supplication","a prayer asking God's help as part of a religious service"
"satisfaction","act of fulfilling a desire or need or appetite"
"satisfaction","the contentment one feels when one has fulfilled a desire, need, or expectation"
"satisfaction","compensation for a wrong"
"satisfaction","(law) the payment of a debt or fulfillment of an obligation"
"satisfaction","state of being gratified or satisfied"
"shillyshally","the act of procrastinating"
"shillyshally","postpone doing what one should be doing"
"shillyshally","be uncertain and vague"
"stonewalling","stalling or delaying especially by refusing to answer questions or cooperate"
"self-control","the act of denying yourself"
"self-control","the trait of resolutely controlling your own behavior"
"sustentation","the act of sustaining life by food or providing a means of subsistence"
"selflessness","acting with less concern for yourself than for the success of the joint activity"
"selflessness","the quality of unselfish concern for the welfare of others"
"self-renewal","the act of renewing yourself (or itself)"
"stupefaction","the action of stupefying"
"stupefaction","marginal consciousness"
"stupefaction","a feeling of stupefied astonishment"
"streptococci","spherical Gram-positive bacteria occurring in pairs or chains"
"streptomyces","aerobic bacteria (some of which produce the antibiotic streptomycin)"
"squirrelfish","very small, brightly colored (especially red) nocturnal fishes of shallow waters or tropical reefs"
"squirrelfish","similar to sea bream"
"soldier-fish","the larger squirrelfishes"
"staurikosaur","primitive dinosaur found in Brazil"
"superslasher","large (20-ft) and swift carnivorous dinosaur having an upright slashing claw 15 inches long on each hind foot"
"siphonophore","a floating or swimming oceanic colony of polyps often transparent or showily colored"
"solenogaster","deep-water wormlike mollusks lacking calcareous plates on the body but having fine slimy spicules on the covering mantle"
"spongillafly","hairy-bodied insect whose larvae feed on freshwater sponges"
"stumpknocker","inhabits streams from South Carolina to Florida"
"schoolmaster","food fish of warm Caribbean and Atlantic waters"
"schoolmaster","presiding officer of a school"
"schoolmaster","any person (or institution) who acts as an educator"
"scorpionfish","marine fishes having a tapering body with an armored head and venomous spines"
"stilbesterol","synthetic nonsteroid with the properties of estrogen"
"superhighway","a broad highway designed for high-speed traffic"
"superhighway","an extensive electronic network (such as the internet) used for the rapid transfer of sound and video and graphics in digital form"
"substructure","lowest support of a structure"
"substructure","the basic structure or features of a system or organization"
"spectrometer","spectroscope for obtaining a mass spectrum by deflecting ions into a thin slit and measuring the ion current with an electrometer"
"sledgehammer","a heavy long-handled hammer used to drive stakes or wedges"
"sledgehammer","beat with a sledgehammer"
"splash-guard","a curved piece above the wheel of a bicycle or motorcycle to protect the rider from water or mud thrown up by the wheels"
"safe-deposit","a fireproof metal strongbox for storing valuables"
"self-starter","an electric starting motor that automatically starts an internal-combustion engine"
"self-starter","an energetic person with unusual initiative"
"secobarbital","barbiturate that is a white odorless slightly bitter powder (trade name Seconal) used as a sodium salt for sedation and to treat convulsions"
"sensitometer","a measuring instrument for measuring the light sensitivity of film over a range of exposures"
"sharpshooter","a fast schooner once used by New England fisherman for illegal fishing in Canadian waters"
"sharpshooter","someone skilled in shooting"
"sharpshooter","an athlete noted for accurate aim"
"side-wheeler","a paddle steamer having a paddle wheel on each side"
"shirtwaister","a blouse with buttons down the front"
"spermatocide","a contraceptive agent that kills spermatozoa"
"stair-carpet","a strip of carpet for laying on stairs"
"speakerphone","a telephone with a microphone and loudspeaker"
"spectrograph","a photographic record of a spectrum"
"spectrograph","a spectroscope by which spectra can be photographed"
"spectroscope","an optical instrument for spectrographic analysis"
"straightedge","hand tool consisting of a flat rigid rectangular bar (metal or wood) that can be used to draw straight lines (or test their straightness)"
"straightener","a device for straightening"
"straitjacket","a garment similar to a jacket that is used to bind the arms tightly against the body as a means of restraining a violent person"
"straitjacket","anything immaterial that severely hinders or confines"
"strengthener","a device designed to provide additional strength"
"streptomycin","an antibiotic produced by the actinomycete Streptomyces griseus and used to treat tuberculosis"
"sternwheeler","a paddle steamer having the paddle wheel in the stern"
"sweep-second","a second hand that is mounted on the same center as the hour and minute hand and is read on the minutes"
"sulfonylurea","antidiabetic consisting of any of several drugs that reduce the level of glucose in the blood"
"sub-assembly","a unit assembled separately but designed to fit with other units in a manufactured product"
"synchroflash","a device used in photography to synchronize the peak of a flash with the opening of the camera shutter"
"synchroscope","an instrument that indicates whether two periodic motions are synchronous (especially an instrument that enables a pilot to synchronize the propellers of a plane that has two or more engines)"
"synchronizer","an instrument that indicates whether two periodic motions are synchronous (especially an instrument that enables a pilot to synchronize the propellers of a plane that has two or more engines)"
"synchroniser","an instrument that indicates whether two periodic motions are synchronous (especially an instrument that enables a pilot to synchronize the propellers of a plane that has two or more engines)"
"supercharger","compressor that forces increased oxygen into the cylinders of an internal-combustion engine"
"sulfadiazine","a sulfa drug used in treating meningitis and pneumonia and other infections"
"spiritedness","quality of being active or spirited or alive and vigorous"
"spirituality","concern with things of the spirit"
"spirituality","property or income owned by a church"
"spiritualism","concern with things of the spirit"
"spiritualism","the belief that the spirits of dead people can communicate with people who are still alive (especially via a medium)"
"spiritualism","(theology) any doctrine that asserts the separate existence of God"
"solitariness","a disposition toward being alone"
"solitariness","the state of being alone in solitary isolation"
"skittishness","characterized by nervousness and quickness to take fright"
"snappishness","a disposition to exhibit uncontrolled anger"
"slothfulness","a disinclination to work or exert yourself"
"shrewishness","a nature given to nagging or scolding"
"sportiveness","lively high-spirited playfulness"
"sluggishness","inactivity"
"sluggishness","the pace of things that move relatively slowly"
"sluggishness","a state of comatose torpor (as found in sleeping sickness)"
"sociableness","the relative tendency or disposition to be sociable or associate with one's fellows"
"stealthiness","a disposition to be sly and stealthy and to do things surreptitiously"
"show-stopper","something that is strikingly attractive or has great popular appeal"
"show-stopper","an act so striking or impressive that the show must be delayed until the audience quiets down"
"strikingness","the quality of standing out strongly and distinctly"
"strikingness","the state of being salient"
"spinnability","the quality of being suitable for spinning or the capability of being spun"
"spinnbarkeit","the capacity of a viscous liquid (especially the cervical mucus) to be drawn out into a strand or blown up into a bubble"
"separateness","the quality of being not alike"
"separateness","political independence"
"separateness","the state of being several and distinct"
"selfsameness","the quality of being identical with itself"
"suitableness","the quality of having the properties that are right for a specific purpose"
"shamefulness","unworthiness meriting public disgrace and dishonor"
"self-concern","concern for your own interests and welfare"
"savoir-faire","social skill"
"self-command","the trait of resolutely controlling your own behavior"
"spitefulness","malevolence by virtue of being malicious or spiteful or nasty"
"spitefulness","feeling a need to see others suffer"
"subjectivity","judgment based on individual personal impressions and feelings and opinions rather than external facts"
"sedulousness","the quality of being constantly diligent and attentive"
"studiousness","diligent study"
"speciousness","an appearance of truth that is false or deceptive"
"self-respect","the quality of being worthy of esteem or respect"
"slipperiness","the quality of being a slippery rascal"
"slipperiness","a slippery smoothness"
"snobbishness","the trait of condescending to those of lower social status"
"slovenliness","habitual uncleanliness"
"slovenliness","a lack of order and tidiness"
"sluttishness","in the manner of a slattern"
"stubbornness","resolute adherence to your own ideas or desires"
"stubbornness","the trait of being difficult to handle or overcome"
"semifluidity","a property midway between a solid and a liquid"
"subservience","abject or cringing submissiveness"
"subservience","in a subservient state"
"subservience","the condition of being something that is useful in reaching an end or carrying out a plan"
"stainability","(cytology) the capacity of cells or cell parts to stain specifically with certain dyes"
"scratchiness","the roughness of a substance that causes abrasions"
"sonorousness","having the character of a loud deep sound"
"saccharinity","the excessive sweetness of saccharin"
"snuff-colour","dark yellowish brown"
"stalwartness","the property of being strong and resolute"
"stretchiness","the capacity for being stretched"
"sempiternity","the property of being perpetual (seemingly ceaseless)"
"solarization","exposure to the rays of the sun"
"solarisation","exposure to the rays of the sun"
"southernness","the property of being to the south"
"sinistrality","preference for using the left hand"
"simultaneity","happening or existing or done at the same time"
"semidiameter","the apparent radius of a celestial body when viewed as a disc from the earth"
"sizeableness","unusual largeness in size or extent or number"
"spaciousness","spatial largeness and extensiveness (especially inside a building)"
"sensibleness","the quality of showing good sense or practical judgment"
"significance","the quality of being significant"
"significance","a meaning that is not expressly stated but can be inferred"
"significance","the message that is intended or expressed or signified"
"subjectivism","the quality of being subjective"
"subjectivism","(philosophy) the doctrine that knowledge and value are dependent on and limited by your subjective experience"
"spongioblast","any of various columnar epithelial cells in the central nervous system that develop into neuroglia"
"somatotropin","a hormone produced by the anterior pituitary gland"
"spermatozoon","the male reproductive cell"
"spermatozoan","the male reproductive cell"
"spermatocele","a swelling on the epididymis or the testis"
"spermatocyte","a male gametocyte that develops into four spermatids"
"somaesthesia","the faculty of bodily perception"
"somaesthesia","the perception of tactual or proprioceptive or gut sensations"
"somaesthesis","the faculty of bodily perception"
"salesmanship","skill in selling"
"skillfulness","the state of being cognitively skillful"
"subnormality","lack of normal development of intellectual capacities"
"subnormality","the state of being less than normal (especially with respect to intelligence)"
"sprachgefuhl","an intuitive feeling for the natural idiom of a language"
"synaesthesia","a sensation that normally occurs in one sense modality occurs when another modality is stimulated"
"superstition","an irrational belief arising from ignorance or fear"
"secessionism","a doctrine that maintains the right of secession"
"sub-interval","an interval that is included in another interval"
"silviculture","the branch of forestry dealing with the development and care of forests"
"stratigraphy","the branch of geology that studies the arrangement and succession of strata"
"sociobiology","the branch of biology that conducts comparative studies of the social organization of animals (including human beings) with regard to its evolutionary history"
"stemmatology","the humanistic discipline that attempts to reconstruct the transmission of a text (especially a text in manuscript form) on the basis of relations between the various surviving manuscripts (sometimes using cladistic analysis)"
"sectarianism","a narrow-minded adherence to a particular sect or party or denomination"
"sectionalism","a partiality for some particular place"
"subdirectory","(computer science) a directory that is listed in another directory"
"surrejoinder","a pleading by the plaintiff in reply to the defendant's rejoinder"
"shoot-'em-up","a movie featuring shooting and violence"
"safe-conduct","a document or escort providing safe passage through a region especially in time of war"
"self-reproof","the act of blaming yourself"
"sidesplitter","a joke that seems extremely funny"
"skullduggery","verbal misrepresentation intended to take advantage of you in some way"
"syncategorem","a syncategorematic expression"
"superstratum","the language of a later invading people that is imposed on an indigenous population and contributes features to their language"
"superstratum","any stratum or layer superimposed on another"
"succinctness","terseness and economy in writing and speaking achieved by expressing a great deal in just a few words"
"speechmaking","delivering an address to a public audience"
"sloganeering","persuasion by means of empty slogans"
"sprechgesang","a style of dramatic vocalization between singing and speaking"
"sprechstimme","a style of dramatic vocalization between singing and speaking"
"stridulation","a shrill grating or chirping noise made by some insects by rubbing body parts together"
"supervention","a following on in addition"
"sailing-race","a race between crews of people in yachts"
"steeplechase","a horse race over an obstructed course"
"steeplechase","a footrace of usually 3000 meters over a closed track with hurdles and a water jump"
"self-disgust","shame resulting from strong dislike of yourself or your actions"
"sheepishness","feeling embarrassed about yourself"
"sensuousness","a sensuous feeling"
"self-torture","self-imposed distress"
"self-torment","self-imposed distress"
"sanguineness","feeling sanguine"
"serviceberry","edible purple or red berries"
"serviceberry","any of various North American trees or shrubs having showy white flowers and edible blue-black or purplish fruit"
"sarsaparilla","carbonated drink flavored with an extract from sarsaparilla root or with birch oil and sassafras"
"sarsaparilla","any of various prickly climbing plants of the tropical American genus Smilax having aromatic roots and heart-shaped leaves"
"secretariate","an administrative unit responsible for maintaining records and other secretarial duties"
"subcommittee","a subset of committee members organized for a specific purpose"
"surroundings","the area in which something exists or lives"
"surroundings","the environmental condition"
"subcontinent","a large and distinctive landmass that is a distinct part of some continent, for example India"
"stratosphere","the atmospheric layer between the troposphere and the mesosphere"
"swashbuckler","a reckless impetuous irresponsible person"
"syntactician","a linguist who specializes in the study of grammar and syntax"
"strong-armer","an aggressive and violent young criminal"
"systematizer","an organizer who puts things in order"
"systematiser","an organizer who puts things in order"
"speleologist","a person who explores caves"
"salutatorian","a graduating student with the second highest academic rank"
"schoolfriend","a friend who attends the same school"
"schoolfellow","an acquaintance that you go to school with"
"screenwriter","someone who writes screenplays"
"scrimshanker","a shirker"
"scriptwriter","someone who writes scripts for plays or movies or broadcast dramas"
"scatterbrain","a flighty and disorganized person"
"sceneshifter","a stagehand responsible for moving scenery"
"secessionist","an advocate of secessionism"
"second-rater","a person of second-rate ability or value"
"somnambulist","someone who walks about in their sleep"
"sharecropper","small farmers and tenants"
"silverworker","someone who makes or repairs articles of silver"
"seismologist","a geophysicist who studies earthquakes and the mechanical characteristics of the Earth"
"semifinalist","one of four competitors remaining in a tournament by elimination"
"ship-breaker","a contractor who buys old ships and breaks them up for scrap"
"sixth-former","a student in the sixth form"
"skateboarder","someone who skates on a skateboard"
"standardizer","a person who sets a standard for things to conform to"
"standardiser","a person who sets a standard for things to conform to"
"somniloquist","someone who talks while asleep"
"spokesperson","an advocate who represents someone else's policy or purpose"
"sophisticate","a worldly-wise person"
"sophisticate","make more complex or refined"
"sophisticate","alter and make impure, as with the intention to deceive"
"sophisticate","practice sophistry"
"sophisticate","make less natural or innocent"
"sportscaster","an announcer who reads sports news or describes sporting events"
"statistician","someone versed in the collection and interpretation of numerical data (especially someone who uses statistics to calculate insurance premiums)"
"statistician","a mathematician who specializes in statistics"
"stay-at-home","not given to travel"
"stay-at-home","a person who seldom goes anywhere"
"sportswriter","a journalist who writes about sports"
"stenographer","someone skilled in the transcription of speech (especially dictation)"
"stepdaughter","a daughter of your spouse by a former marriage"
"speechwriter","a writer who composes speeches for others to deliver"
"subvocalizer","someone who articulates speech without uttering sounds"
"subvocaliser","someone who articulates speech without uttering sounds"
"summercaters","temporary summer residents of coastal Maine, colloquial term"
"streetwalker","a prostitute who attracts customers by walking the streets"
"subjectivist","a person who subscribes to subjectivism"
"supertwister","the most powerful tornado which can create enormously devastating damage"
"semi-climber","a plant that tends to climb and on occasion can grow like a vine"
"strophanthus","any of various shrubs or small trees of the genus Strophanthus having whorled leaves and showy flowers of various colors in dense and corymbose clusters"
"spiderflower","any of various often strong-smelling plants of the genus Cleome having showy spider-shaped flowers"
"southernwood","shrubby European wormwood naturalized in North America"
"star-thistle","Mediterranean annual or biennial herb having pinkish to purple flowers surrounded by spine-tipped scales"
"sparkleberry","shrub or small tree of eastern United States having black inedible berries"
"shall-flower","cultivated for its shining oblong leaves and arching clusters of white flowers with pink shading and crinkled yellow lips with variegated magenta stripes"
"schnittlaugh","perennial having hollow cylindrical leaves used for seasoning"
"snail-flower","perennial tropical American vine cultivated for its racemes of showy yellow and purple flowers having the corolla keel coiled like a snail shell"
"spindleberry","any shrubby trees or woody vines of the genus Euonymus having showy usually reddish berries"
"scorpionweed","any plant of the genus Phacelia"
"scammonyroot","tropical American prostrate or climbing herbaceous perennial having an enormous starchy root"
"shell-flower","showy perennial of marshlands of eastern and central North America having waxy lanceolate leaves and flower with lower part creamy white and upper parts pale pink to deep purple"
"salpiglossis","any plant of the genus Salpiglossis"
"semiparasite","a parasitic plant that contains some chlorophyll and therefore is capable of photosynthesis"
"spermatozoid","a motile male gamete of a plant such as an alga or fern or gymnosperm"
"semiepiphyte","a plant that is an epiphyte for part of its life"
"shareholding","a holding in the form of shares of corporations"
"smallholding","a piece of land under 50 acres that is sold or let to someone for cultivation"
"stockholding","ownership of stocks"
"stockholding","a specific number of stocks or shares owned"
"signal/noise","the ratio of signal intensity to noise intensity"
"synchroneity","the relation that exists when things occur at the same time"
"spuriousness","state of lacking genuineness"
"semidarkness","partial darkness"
"spinsterhood","the state of being a spinster, usually an elderly and unmarried woman"
"subsidiarity","secondary importance"
"sternutation","a symptom consisting of the involuntary expulsion of air from the nose"
"splenomegaly","an abnormal enlargement of the spleen"
"sialadenitis","inflammation of the salivary glands"
"schizothymia","resembling schizophrenia but remaining within the bounds of normality"
"satanophobia","an abnormal fear of Satan"
"syndactylism","birth defect in which there is partial or total webbing connecting two or more fingers or toes"
"shirtsleeves","not wearing a jacket"
"separability","the capability of being separated"
"sanitariness","the state of being conducive to health"
"spotlessness","the state of being spotlessly clean"
"stilboestrol","a potent estrogen used in medicine and in feed for livestock and poultry"
"streptolysin","any of several hemolysins derived from strains of streptococcus"
"strophanthin","a bitter and very toxic glycoside derived from plants of the genus Strophanthus"
"strontianite","a mineral consisting of strontium carbonate"
"spiegeleisen","pig iron containing manganese"
"siderophilin","a globulin in blood plasma that carries iron"
"sentimentize","act in a sentimental way or indulge in sentimental thoughts or expression"
"sentimentise","act in a sentimental way or indulge in sentimental thoughts or expression"
"substantiate","solidify, firm, or strengthen"
"substantiate","establish or strengthen as with new evidence or facts"
"substantiate","make real or concrete"
"substantiate","represent in bodily form"
"spiritualize","purify from the corrupting influences of the world"
"spiritualize","elevate or idealize, in allusion to Christ's transfiguration"
"spiritualize","give a spiritual meaning to"
"spiritualise","purify from the corrupting influences of the world"
"spiritualise","elevate or idealize, in allusion to Christ's transfiguration"
"spiritualise","give a spiritual meaning to"
"superannuate","retire or become ineligible because of old age or infirmity"
"superannuate","become obsolete"
"superannuate","declare to be obsolete"
"superannuate","retire and pension (someone) because of age or physical inability"
"second-guess","evaluate or criticize with hindsight"
"second-guess","attempt to anticipate or predict"
"surface-mine","extract valuable substances from a strip-mine"
"strip-search","search someone for weapons or drugs by having them remove their clothes"
"silver-plate","plate with silver"
"spring-clean","thoroughly clean the entire house, often done only once a year"
"self-destroy","do away with oneself or itself"
"somnambulate","walk in one's sleep"
"sectionalize","divide into sections, especially into geographic sections"
"sectionalise","divide into sections, especially into geographic sections"
"short-change","deprive of by deceit"
"short-change","cheat someone by not returning him enough money"
"thematically","with regard to thematic content"
"transversely","in a transverse manner"
"tangentially","in passing"
"terrifically","(used as an intensifier) extremely well"
"theatrically","in a theatrical manner"
"theatrically","in a stagy and theatrical manner"
"triumphantly","in a triumphant manner"
"tremendously","extremely"
"thoughtfully","showing consideration and thoughtfulness"
"thoughtfully","in a thoughtful manner"
"traitorously","in a disloyal and faithless manner"
"transitively","in a transitive manner"
"thereinafter","in the following part of a given matter, as in a document or speech"
"thriftlessly","in a thriftless manner"
"transitorily","for a very brief time"
"tumultuously","in a tumultuous and riotous manner"
"transferable","legally transferable to the ownership of another"
"transferable","capable of being moved or conveyed from one place to another"
"thick-billed","having a thick beak"
"thick-haired","having thick hair"
"trinucleated","having three nuclei"
"twelve-sided","having twelve sides"
"translatable","capable of being changed in substance as if by alchemy"
"translatable","capable of being put into another form or style or language"
"transmutable","capable of being changed in substance as if by alchemy"
"trichromatic","having or involving three colors"
"transmontane","on or coming from the other side of the mountains (from the speaker)"
"tautological","repetition of same sense in different words"
"tralatitious","having been passed along from generation to generation"
"thick-bodied","having a thick body"
"totalitarian","characterized by a government in which the political authority exercises absolute and centralized control"
"totalitarian","of or relating to the principles of totalitarianism according to which the state regulates every realm of life"
"totalitarian","an adherent of totalitarian principles or totalitarian government"
"theory-based","based in theory rather than experiment"
"transposable","capable of changing sequence"
"trendsetting","initiating or popularizing a trend"
"too-generous","very generous"
"time-honored","honored because of age or long usage"
"time-honored","acceptable for a long time"
"tragicomical","having pathetic as well as ludicrous characteristics"
"tragicomical","manifesting both tragic and comic aspects"
"transcendent","beyond and outside the ordinary range of human experience or understanding"
"transcendent","exceeding or surpassing usual limits especially in excellence"
"three-legged","having or as if having three legs"
"tightfitting","fitting snugly"
"trumpet-like","resembling the sound of a trumpet"
"touchy-feely","(often derogatory) openly expressing love and affection (especially through physical contact)"
"ten-membered","of a chemical compound having a ring with ten members"
"transmundane","existing or extending beyond the physical world"
"two-year-old","two years of age"
"thick-lipped","having thick lips"
"three-lipped","having three lips"
"toffee-nosed","snobbish"
"thoroughbred","having a list of ancestors as proof of being a purebred animal"
"thoroughbred","a pedigreed animal of unmixed lineage"
"thoroughbred","a racehorse belonging to a breed that originated from a cross between Arabian stallions and English mares"
"thoroughbred","a well-bred person"
"three-figure","(of numbers) written with three figures"
"true-to-life","representing things or actions or conditions as they actually are"
"thermolabile","(chemistry, physics, biology) readily changed or destroyed by heat"
"touch-and-go","fraught with danger"
"tricuspidate","having three cusps or points (especially a molar tooth)"
"thin-skinned","quick to take offense"
