word,definition
"overcast","make overcast or cloudy"
"ordinary","lacking special distinction, rank, or status"
"ordinary","not exceptional in any way especially in quality or ability or size or degree"
"ordinary","in heraldry, any of several conventional figures used on shields"
"ordinary","an early bicycle with a very large front wheel and small back wheel"
"ordinary","a judge of a probate court"
"ordinary","a clergyman appointed to prepare condemned prisoners for death"
"ordinary","the expected or commonplace condition or situation"
"obsessed","having or showing excessive or compulsive concern with something"
"obsessed","influenced or controlled by a powerful force such as a strong emotion"
"ordained","invested with ministerial or priestly functions"
"ordained","fixed or established especially by order or command"
"overdone","cooked too long but still edible"
"overdone","represented as greater than is true or reasonable"
"on-going","currently happening"
"obsolete","no longer in use"
"outdated","old"
"one-year","completing its life cycle within a year"
"overhand","sewn together with overhand stitches (close vertical stitches that pass over and draw the two edges together)"
"overhand","with hand brought forward and down from above shoulder level"
"oversewn","sewn together with overhand stitches (close vertical stitches that pass over and draw the two edges together)"
"orbitual","describing a circle"
"original","not derived or copied or translated from something else"
"original","preceding all others in time or being as first made or performed"
"original","being or productive of something fresh and unusual"
"original","not secondhand or by way of something intermediary, such as information"
"original","an original creation (i.e., an audio recording) from which copies can be made"
"original","something that serves as a model or a basis for making copies"
"outlined","showing clearly the outline or profile or boundary"
"optional","possible but not necessary"
"oriental","denoting or characteristic of countries of Asia"
"one-eyed","having or showing only one eye"
"old-time","attractively old-fashioned (but not necessarily authentic)"
"overnice","excessively fastidious and easily disgusted"
"outmoded","out of fashion"
"ossified","set in a rigidly conventional pattern of behavior, habits, or beliefs"
"odorless","having no odor"
"overfull","exceeding demand"
"operable","capable of being treated by surgical operation"
"operable","usable for a specific purpose"
"operable","fit or ready for use or service"
"obdurate","showing unfeeling resistance to tender feelings"
"obdurate","stubbornly persistent in wrongdoing"
"opponent","characterized by active hostility"
"opponent","someone who offers opposition"
"opponent","a contestant that you are matched against"
"opposing","characterized by active hostility"
"outboard","located away from the midline of a vessel or aircraft"
"outboard","internal-combustion engine that mounts at stern of small boat"
"outboard","a motorboat with an outboard motor"
"outgoing","retiring from a position or office"
"outgoing","leaving a place or a position"
"outgoing","at ease in talking to others"
"outbound","that is going out or leaving"
"occluded","(of a substance) taken into and retained in another substance"
"occluded","closed off"
"overshot","having an upper part projecting beyond the lower"
"outsized","larger than normal for its kind"
"oversize","larger than normal for its kind"
"outlawed","contrary to or forbidden by law"
"overfond","excessively fond"
"overripe","too ripe and beginning to turn soft"
"oncoming","moving toward one"
"oncoming","the beginning or early stages"
"obligate","restricted to a particular condition of life"
"obligate","bind by an obligation"
"obligate","commit in order to fulfill an obligation"
"obligate","force somebody to do something"
"official","having official authority or sanction"
"official","verified officially"
"official","(of a church) given official status as a national or state institution"
"official","conforming to set usage, procedure, or discipline"
"official","of or relating to an office"
"official","someone who administers the rules of a game or sport"
"official","a worker who holds or is invested with an office"
"observed","discovered or determined by scientific observation"
"obedient","dutifully complying with the commands or instructions of those in authority"
"off-site","taking place or located away from the site"
"off-line","not connected to a computer network"
"off-line","not on a regular route of a transportation system"
"offsides","illegally beyond a prescribed line or area or ahead of the ball or puck"
"olympian","far beyond what is usual in magnitude or degree"
"olympian","majestic in manner or bearing"
"overaged","too old to be useful"
"orthodox","adhering to what is commonly accepted"
"open-air","in the open air"
"oriented","adjusted or located in relation to surroundings or circumstances"
"one-time","belonging to some prior time"
"orphaned","deprived of parents by death or desertion"
"offended","hurt or upset"
"overawed","overcome by a feeling of awe"
"old-line","adhering to conservative or reactionary principles"
"one-seed","having a single seed"
"ototoxic","toxic to the organs of hearing or balance or to the auditory nerve"
"opencast","(of mines and mining) worked from the exposed surface"
"outcaste","not belonging to or having been expelled from a caste and thus having no place or status in society"
"outcaste","a person belonging to no caste"
"omissive","characterized by omissions"
"operatic","of or relating to or characteristic of opera"
"Orthodox","of or pertaining to or characteristic of Judaism"
"Orthodox","of or relating to or characteristic of the Eastern Orthodox Church"
"Olympian","of or pertaining to the greater gods of ancient Greece whose abode was Mount Olympus"
"Olympian","of the region of Olympia in Greece or its inhabitants"
"Olympian","an athlete who participates in the Olympic games"
"optative","relating to a mood of verbs in some languages"
"optative","indicating an option or wish"
"optative","a mood (as in Greek or Sanskrit) that expresses a wish or hope"
"oxidized","combined with or having undergone a chemical reaction with oxygen"
"oxidised","combined with or having undergone a chemical reaction with oxygen"
"organism","a living thing that has (or can develop) the ability to act or function independently"
"organism","a system considered analogous in structure or function to a living body"
"overturn","an improbable and unexpected victory"
"overturn","the act of upsetting something"
"overturn","change radically"
"overturn","rule against"
"overturn","cancel officially"
"overturn","turn from an upright or normal position"
"overturn","cause to overturn from an upright or normal position"
"overturn","cause the downfall of"
"omission","a mistake resulting from neglect"
"omission","neglecting to do something"
"omission","any process whereby sounds or words are left out of spoken words or phrases"
"omission","something that has been omitted"
"override","the act of nullifying"
"override","a manually operated device to correct the operation of an automatic device"
"override","rule against"
"override","ride a horse too hard"
"override","counteract the normal operation of (an automatic gear shift in a vehicle)"
"override","prevail over"
"overhaul","the act of improving by renewing and restoring"
"overhaul","periodic maintenance on a car or machine"
"overhaul","make repairs, renovations, revisions or adjustments to"
"overhaul","travel past"
"outreach","the act of reaching out"
"overflow","a large flow"
"overflow","the occurrence of surplus liquid (as water) exceeding the limit or capacity"
"overflow","overflow with a certain feeling"
"overflow","flow or run over (a limit or brim)"
"one-step","an early ballroom dance"
"one-step","dance the one-step"
"outburst","a sudden violent disturbance"
"outburst","an unrestrained expression of emotion"
"outburst","a sudden intense happening"
"overkill","any effort that seems to go farther than would be necessary to achieve its goal"
"overkill","the capability to obliterate a target with more weapons than are required"
"overwork","the act of working too much or too long"
"overwork","use too much"
"overwork","work excessively hard"
"ordering","the act of putting things in a sequential arrangement"
"ordering","logical or comprehensible arrangement of separate elements"
"oblation","the act of contributing to the funds of a church or charity"
"offering","the act of contributing to the funds of a church or charity"
"offering","something offered (as a proposal or bid)"
"offering","the verbal act of offering"
"offering","money contributed to a religious organization"
"ovenbird","small brownish South American birds that build oven-shaped clay nests"
"ovenbird","American warbler"
"ophidian","limbless scaly elongate reptile"
"openbill","stork with a grooved bill whose upper and lower parts touch only at the base and tip"
"ostracod","tiny marine and freshwater crustaceans with a shrimp-like body enclosed in a bivalve shell"
"omnivore","an animal that feeds on both animal and vegetable substances"
"omnivore","a person who eats all kinds of foods"
"oldwench","tropical Atlantic fish"
"ordnance","large but transportable armament"
"ordnance","military supplies"
"ointment","toiletry consisting of any of various substances in the form of a thick liquid that have a soothing and moisturizing effect when applied to the skin"
"ointment","semisolid preparation (usually containing a medicine) applied externally as a remedy or for soothing an irritation"
"ornament","something used to beautify"
"ornament","make more attractive by adding ornament, colour, etc."
"ornament","be an ornament to"
"overcoat","a heavy coat worn over clothes in winter"
"overcoat","an additional protective coating (as of paint or varnish)"
"one-spot","a domino or die whose upward face shows one pip"
"orthicon","a now obsolete picture pickup tube in a television camera"
"obstacle","an obstruction that stands in the way and must be removed, surmounted or circumvented"
"obstacle","something immaterial that stands in the way and must be circumvented or surmounted"
"otoscope","medical instrument consisting of a magnifying lens and light"
"odometer","a meter that shows mileage traversed"
"openwork","ornamental work, such as embroidery or latticework, having a pattern of openings"
"out-tray","a wood or metal receptacle placed on your desk to hold your outgoing material"
"outfield","the area of a baseball playing field beyond the lines connecting the bases"
"ohmmeter","a meter for measuring electrical resistance in ohms"
"outhouse","a small outbuilding with a bench having holes through which a user can defecate"
"oilcloth","cloth treated on one side with a drying oil or synthetic resin"
"oilstove","heater that burns oil (as kerosine) for heating or cooking"
"organdie","a sheer stiff muslin"
"oilstone","a whetstone for use with oil"
"overpass","bridge formed by the upper level of a crossing of two highways at different levels"
"overshoe","footwear that protects your shoes from water or snow or cold"
"oxazepam","a tranquilizing drug (trade name Serax) used to treat anxiety and insomnia and alcohol withdrawal"
"Oxbridge","general term for an ancient and prestigious and privileged university (especially Oxford University or Cambridge University)"
"oximeter","a measuring instrument that measures the oxygen in arterial blood"
"oxytocic","a drug that induces labor by stimulating contractions of the muscles of the uterus"
"ovenware","heat-resistant dishware in which food can be cooked as well as served"
"overhang","projection that extends beyond or hangs over something else"
"overhang","be suspended over or hang over"
"overhang","project over"
"overload","an excessive burden"
"overload","an electrical load that exceeds the available electrical power"
"overload","fill to excess so that function is impaired"
"overload","place too much a load on"
"overload","become overloaded"
"openness","willingness or readiness to receive (especially impressions or ideas)"
"openness","characterized by an attitude of ready accessibility (especially about one's actions or purposes)"
"openness","without obstructions to passage or view"
"outlawry","illegality as a consequence of unlawful acts"
"obduracy","resoluteness by virtue of being unyielding and inflexible"
"oiliness","smug self-serving earnestness"
"oiliness","consisting of or covered with oil"
"overplus","extreme excess"
"optimism","a general disposition to expect the best in all things"
"optimism","the optimistic feeling that all is going to turn out well"
"orbitale","the craniometric point at the lowest point on the lower edge of the orbit"
"oxytocin","hormone secreted by the posterior pituitary gland (trade name Pitocin)"
"oncogene","a gene that disposes normal cells to change into cancerous tumor cells"
"omphalos","a scar where the umbilical cord was attached"
"omphalus","a scar where the umbilical cord was attached"
"oenology","the art of wine making"
"oblivion","total forgetfulness"
"oblivion","the state of being disregarded or forgotten"
"overtone","a harmonic with a frequency that is a multiple of the fundamental frequency"
"overtone","(usually plural) an ulterior implicit meaning or quality"
"oneirism","absentminded dreaming while awake"
"onomancy","divination by the letters of a name"
"ordinate","the value of a coordinate on the vertical axis"
"ordinate","bring (components or parts) into proper or desirable coordination correlation"
"ordinate","appoint to a clerical posts"
"oncology","the branch of medicine concerned with the study and treatment of tumors"
"orthoepy","a term formerly used for the part of phonology that dealt with the `correct' pronunciation of words and its relation to `correct' orthography"
"orthoepy","the way a word or a language is customarily spoken"
"ontology","the metaphysical study of the nature of being and existence"
"ontology","(computer science) a rigorous and exhaustive organization of some knowledge domain that is usually hierarchical and contains all the relevant entities and their relations"
"offprint","a separately printed article that originally appeared in a larger publication"
"overview","a general summary of a subject"
"overcall","(bridge) a bid that is higher than your opponent's bid (especially when your partner has not bid at all and your bid exceeds the value of your hand)"
"obituary","a notice of someone's death"
"obligato","a part of the score that must be performed without change or omission"
"obligato","a persistent but subordinate motif"
"operetta","a short amusing opera"
"ostinato","a musical phrase repeated over and over during a composition"
"overture","orchestral music played at the beginning of an opera or oratorio"
"overture","a tentative suggestion designed to elicit the reactions of others"
"overture","something that serves as a preceding event or introduces what follows"
"oratorio","a musical composition for voices and orchestra based on a religious text"
"orinasal","a speech sound produced with both the oral and nasal passages open (as French nasal vowels)"
"oxymoron","conjoining contradictory terms (as in `deafening silence')"
"occasion","an event that occurs at a critical time"
"occasion","a vaguely specified social event"
"occasion","reason"
"occasion","an opportunity to do something"
"occasion","the time of a particular event"
"occasion","give occasion to"
"outbreak","a sudden violent spontaneous occurrence (usually of some undesirable condition)"
"omelette","beaten eggs or an egg mixture cooked until just set"
"oddments","a motley assortment of things"
"overlook","a high place affording a good view"
"overlook","leave undone or leave out"
"overlook","watch over"
"overlook","look past, fail to notice"
"overlook","look down on"
"overlook","be oriented in a certain direction"
"oilfield","a region rich in petroleum deposits (especially one with producing oil wells)"
"outskirt","a part of the city far removed from the center"
"occident","the hemisphere that includes North America and South America"
"offender","a person who transgresses moral or civil law"
"observer","a person who becomes aware (of things or events) through the senses"
"observer","an expert who observes and comments on something"
"octoroon","an offspring of a quadroon and a white parent"
"oceanaut","a skilled worker who can live in underwater installations and participate in scientific research"
"objector","a person who dissents from some established policy"
"outsider","someone who is excluded from or is not a member of a group"
"outsider","a contestant (human or animal) not considered to have a good chance to win"
"operator","a shrewd or unscrupulous person who knows how to circumvent difficulties"
"operator","an agent that operates some apparatus or machine"
"operator","someone who owns or operates a business"
"operator","a speculator who trades aggressively on stock or commodity markets"
"operator","(mathematics) a symbol or function representing a mathematical operation"
"outrider","an escort who rides ahead (as a member of the vanguard)"
"overlord","a person who has general authority over others"
"overseer","a person who directs and manages an organization"
"oldtimer","an elderly man"
"oldtimer","an experienced person who has been through many battles"
"oligarch","one of the rulers in an oligarchy"
"onlooker","someone who looks on"
"optician","a worker who makes glasses for remedying defects of vision"
"optimist","a person disposed to take a favorable view of things"
"ordainer","a cleric who ordains"
"ordinand","a person being ordained"
"occupier","a member of a military force who is residing in a conquered foreign country"
"occupier","someone who lives at a particular place for a prolonged period or who was born there"
"organist","a person who plays an organ"
"occupant","someone who lives at a particular place for a prolonged period or who was born there"
"offshoot","a natural consequence of development"
"oosphere","a gamete"
"oleander","an ornamental but poisonous flowering shrub having narrow evergreen leaves and clusters of fragrant white to pink or red flowers: native to East Indies but widely cultivated in warm regions"
"owlclaws","stout perennial herb of western United States having flower heads with drooping orange-yellow rays"
"oxtongue","widespread European weed with spiny tongue-shaped leaves and yellow flowers"
"oncidium","any orchid of the genus Oncidium: characterized by slender branching sprays of small yellow and brown flowers"
"oleaster","any of several shrubs of the genus Elaeagnus having silver-white twigs and yellow flowers followed by olivelike fruits"
"ocotillo","desert shrub of southwestern United States and Mexico having slender naked spiny branches that after the rainy season put forth foliage and clusters of red flowers"
"origanum","any of various fragrant aromatic herbs of the genus Origanum used as seasonings"
"orangery","a place where oranges are grown"
"ontogeny","(biology) the process of an individual organism growing organically"
"oliguria","production of an abnormally small amount of urine"
"oliguria","abnormally small production of urine"
"one-half","one of two equal parts of a divisible whole"
"octonary","the cardinal number that is the sum of seven and one"
"overbite","(dentistry) malocclusion in which the upper teeth extend abnormally far over the lower teeth"
"orchitis","inflammation of one or both testes"
"osteitis","inflammation of a bone as a consequence of infection or trauma or degeneration"
"ovaritis","inflammation of the ovaries"
"otorrhea","discharge from the external ear"
"opulence","wealth as evidenced by sumptuous living"
"ophidism","poisoning by snake venom"
"orpiment","a yellow mineral occurring in conjunction with realgar"
"oestriol","a naturally occurring estrogenic hormone"
"oestrone","a naturally occurring weak estrogenic hormone secreted by the mammalian ovary"
"oxidizer","a substance that oxidizes another substance"
"oxidiser","a substance that oxidizes another substance"
"obsidian","acid or granitic glass formed by the rapid cooling of lava without crystallization"
"olibanum","an aromatic gum resin obtained from various Arabian or East African trees"
"oilpaper","paper that has been made translucent and waterproof by soaking in oil"
"opopanax","an odorous gum resin formerly used in medicines"
"optimize","act as an optimist and take a sunny view of the world"
"optimize","modify to achieve maximum efficiency in storage capacity or time or cost"
"optimize","make optimal"
"optimise","act as an optimist and take a sunny view of the world"
"optimise","modify to achieve maximum efficiency in storage capacity or time or cost"
"optimise","make optimal"
"overdose","to dose too heavily"
"overtire","tire excessively"
"overgrow","grow beyond or across"
"overgrow","become overgrown"
"overgrow","grow too large"
"ovenbake","bake in an oven"
"overboil","boil excessively"
"overboil","overflow or cause to overflow while boiling"
"overcook","cook too long"
"overheat","get excessively and undesirably hot"
"overheat","make excessively or undesirably hot"
"organize","bring order and organization to"
"organize","plan and direct (a complex undertaking)"
"organize","arrange by systematic planning and united effort"
"organize","cause to be structured or ordered or operating according to some principle or idea"
"organize","form or join a union"
"organize","create (as an entity)"
"organise","bring order and organization to"
"organise","plan and direct (a complex undertaking)"
"organise","arrange by systematic planning and united effort"
"organise","cause to be structured or ordered or operating according to some principle or idea"
"organise","form or join a union"
"organise","create (as an entity)"
"overfill","fill beyond capacity"
"opsonize","make (cells) more susceptible to the action of phagocytes"
"opsonise","make (cells) more susceptible to the action of phagocytes"
"overleap","leave undone or leave out"
"overleap","jump across or leap over (an obstacle)"
"overleap","defeat (oneself) by going too far"
"outclass","cause to appear in a lower class"
"overrate","make too high an estimate of"
"overrule","rule against"
"overdraw","to enlarge beyond bounds or the truth"
"overdraw","draw more money from than is available"
"outguess","attempt to anticipate or predict"
"outpoint","score more points than one's opponents"
"outpoint","sail closer to the wind than"
"outscore","score more points than one's opponents"
"overcome","overcome, usually through no fault or weakness of the person that is overcome"
"overcome","win a victory over"
"overcome","get on top of"
"overcome","overcome, as with emotions or perceptual stimuli"
"outsmart","beat through cleverness and wit"
"outsmart","defeat by more skillful maneuvering"
"outshout","shout louder than"
"outstrip","be or do something to a greater degree"
"outstrip","go far ahead of"
"outmatch","be or do something to a greater degree"
"outshine","attract more attention and praise than others"
"outshine","shine brighter than"
"outrange","have a greater range than (another gun)"
"overfeed","feed excessively"
"outrival","be more of a rival than"
"overtake","catch up with and possibly overtake"
"overtake","overcome, as with emotions or perceptual stimuli"
"overtake","travel past"
"outweigh","be heavier than"
"outweigh","weigh more heavily"
"outbrave","be braver than"
"outbrave","resist bravely"
"outflank","get the better of"
"outflank","go around the flank of (an opposing army)"
"outfight","to fight better than"
"outmarch","march longer distances and for a longer time than"
"overbear","contract the abdominal muscles during childbirth to ease delivery"
"overbear","bear too much"
"overbear","overcome"
"obstruct","block passage through"
"obstruct","shut out from view or get in the way so as to hide from sight"
"obstruct","hinder or prevent the progress or accomplishment of"
"obturate","block passage through"
"osculate","touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc."
"osculate","have at least three points in common with"
"osculate","be intermediate between two taxonomic groups"
"overplay","exaggerate one's acting"
"overcrop","to exhaust by excessive cultivation"
"odourise","cause to smell or be smelly"
"overstep","pass beyond (limits or boundaries)"
"overstep","be superior or better than some standard"
"overarch","form an arch over"
"overarch","be central or dominant"
"outstare","overcome or cause to waver or submit by (or as if by) staring"
"overhear","hear, usually without the knowledge of the speakers"
"overstay","stay too long"
"opalesce","exhibit a play of colors like that of an opal"
"opalesce","reflect light or colors like an opal"
"passably","to a moderately sufficient extent or degree"
"patently","unmistakably (`plain' is often used informally for `plainly')"
"powerful","displaying superhuman strength or power"
"powerful","having great power or force or potency or effect"
"powerful","having great influence"
"powerful","(of a person) possessing physical strength and weight"
"powerful","strong enough to knock down or overwhelm"
"powerful","(Southern regional intensive) very"
"promptly","in a punctual manner"
"promptly","at once, usually modifies an undesirable occurrence"
"promptly","with little or no delay"
"probably","with considerable certainty"
"probably","easy to believe on the basis of available evidence"
"phonemic","by phonemics"
"phonemic","of or relating to phonemes of a particular language"
"palpably","so as to be palpable"
"publicly","in a manner accessible to or observable by the public"
"publicly","by the public or the people generally"
"properly","in the right manner"
"properly","with reason or justice"
"politely","in a polite manner"
"perforce","by necessity"
"possibly","by chance"
"possibly","to a degree possible of achievement or by possible means"
"provably","in an obvious and provable manner"
"pluckily","in a plucky manner"
"popishly","like the Pope"
"potently","in a manner having a powerful influence"
"placidly","in a placid and good-natured manner"
"placidly","in a quiet and tranquil manner"
"precious","extremely"
"precious","obviously contrived to charm"
"precious","characterized by feeling or showing fond affection for"
"precious","of high worth or cost"
"precious","held in great esteem for admirable qualities especially of an intrinsic nature"
"pallidly","in a manner lacking interest or vitality"
"patchily","in spots"
"pitiably","in a manner arousing sympathy and compassion"
"plaguily","in a disagreeable manner"
"pryingly","in a curious and prying manner"
"prettily","in a pretty manner"
"prissily","in a prissy manner"
"pathless","lacking pathways"
"possible","existing in possibility"
"possible","capable of happening or existing"
"possible","something that can be done"
"possible","an applicant who might be suitable"
"putative","purported"
"positive","involving advantage or good"
"positive","marked by excessive confidence"
"positive","having a positive charge"
"positive","impossible to deny or disprove"
"positive","formally laid down or imposed"
"positive","characterized by or displaying affirmation or acceptance or certainty etc."
"positive","greater than zero"
"positive","reckoned, situated or tending in the direction which naturally or arbitrarily is taken to indicate increase or progress or onward motion"
"positive","indicating existence or presence of a suspected condition or pathogen"
"positive","of or relating to positivism"
"positive","a film showing a photographic image whose tones correspond to those of the original subject"
"positive","the primary form of an adjective or adverb"
"positive","persuaded of"
"panicked","thrown into a state of intense fear or desperation"
"provoked","incited, especially deliberately, to anger"
"previous","just preceding something else in time or order"
"previous","(used especially of persons) of the immediate past"
"previous","too soon or too hasty"
"prenatal","occurring or existing before birth"
"prostyle","marked by columniation having free columns in a portico only across the opening to the structure"
"pillared","having pillars"
"pregnant","carrying developing offspring within the body or being about to produce new life"
"pregnant","filled with or attended with"
"pregnant","rich in significance or implication"
"pursuing","following in order to overtake or capture or as accompaniment to such pursuit"
"pessimal","of an organism's environment"
"pessimum","of an organism's environment"
"pinioned","bound fast especially having the arms restrained"
"pinioned","(of birds) especially having the flight feathers"
"poltroon","characterized by complete cowardliness"
"poltroon","an abject coward"
"pink-red","of red tinged with pink"
"purplish","of a color intermediate between red and blue"
"pristine","immaculately clean and unused"
"pristine","completely free from dirt or contamination"
"prefaded","(of fabric or clothing) having been given a faded (weathered) appearance by artificial means"
"pellucid","(of language) transparently clear"
"pellucid","transmitting light"
"puzzling","lacking clarity of meaning"
"puzzling","not clear to the understanding"
"permeant","spreading or spread throughout"
"peculiar","characteristic of one only"
"peculiar","unique or specific to a person or thing or category"
"peculiar","markedly different from the usual"
"peculiar","beyond or deviating from the usual or expected"
"peerless","eminent beyond or above comparison"
"panoptic","broad in scope or content"
"panoptic","including everything visible in one view"
"pursuant","(followed by `to') in conformance to or agreement with"
"profaned","treated irreverently or sacrilegiously"
"priestly","befitting or characteristic of a priest or the priesthood"
"priestly","associated with the priesthood or priests"
"periodic","recurring or reappearing from time to time"
"periodic","happening or recurring at regular intervals"
"palmlike","resembling a palm tree"
"physical","having substance or material existence"
"physical","concerned with material things"
"physical","impelled by physical force especially against resistance"
"physical","characterized by energetic bodily activity"
"physical","according with material things or natural laws (other than those peculiar to living matter)"
"physical","involving the body as distinguished from the mind or spirit"
"physical","relating to the sciences dealing with matter and energy"
"perverse","deviating from what is considered moral or right or proper or good"
"perverse","resistant to guidance or discipline"
"perverse","marked by a disposition to oppose and contradict"
"profound","situated at or extending to great depth"
"profound","(of sleep) deep and complete"
"profound","coming from deep within one"
"profound","of the greatest intensity"
"profound","showing intellectual penetration or emotional depth"
"profound","far-reaching and thoroughgoing in effect especially on the nature of something"
"prideful","joyful and proud especially because of triumph or success"
"prideful","having or showing arrogant superiority to and disdain of those one views as unworthy"
"pressing","compelling immediate action"
"pressing","the act of pressing"
"pressing","a metal or plastic part that is made by a mechanical press"
"pleading","begging"
"pleading","(law) a statement in legal and logical form stating something on behalf of a party to a legal proceeding"
"pillaged","having been robbed and destroyed by force and violence"
"pillaged","wrongfully emptied or stripped of anything of value"
"partisan","devoted to a cause or party"
"partisan","a pike with a long tapering double-edged blade with lateral projections"
"partisan","an ardent and enthusiastic supporter of some person or activity"
"partisan","a fervent and even militant proponent of something"
"partizan","devoted to a cause or party"
"partizan","a pike with a long tapering double-edged blade with lateral projections"
"partizan","an ardent and enthusiastic supporter of some person or activity"
"painless","requiring little hard work or exertion"
"painless","not causing physical or psychological pain"
"pathetic","inspiring scornful pity"
"pathetic","inspiring mixed contempt and pity"
"pathetic","deserving or inciting pity"
"proximal","situated nearest to point of attachment or origin"
"purblind","lacking in insight or discernment"
"purblind","having greatly reduced vision"
"partible","(of e.g. property) capable of being parted or divided"
"primeval","having existed from the beginning"
"pie-eyed","very drunk"
"piercing","painful as if caused by a sharp instrument"
"piercing","having or demonstrating ability to recognize or draw fine distinctions"
"plodding","(of movement) slow and laborious"
"plodding","the act of walking with a slow heavy gait"
"plodding","hard monotonous routine work"
"pitiable","inspiring mixed contempt and pity"
"pitiable","deserving or inciting pity"
"praising","full of or giving praise"
"playable","capable of or suitable for being played or played on"
"plausive","expressing or manifesting praise or approval"
"plumaged","having or covered in plumage"
"premiere","preceding all others in time"
"premiere","the first public performance of a play or movie"
"premiere","perform a work for the first time"
"premiere","be performed for the first time"
"polished","(of lumber or stone) to trim and smooth"
"polished","perfected or made shiny and smooth"
"polished","(of grains especially rice) having the husk or outer layers removed"
"polished","showing a high degree of refinement and the assurance that comes from wide social experience"
"perfumed","having a natural fragrance"
"perfumed","filled or impregnated with perfume"
"prolific","bearing in abundance especially offspring"
"prolific","intellectually productive"
"prepared","equipped or prepared with necessary intellectual resources"
"prepared","made ready or fit or suitable beforehand"
"prepared","having made preparations"
"patented","(of devices and processes) protected by patent"
"parttime","involving less than the standard or customary time for an activity"
"pandemic","existing everywhere"
"pandemic","epidemic over a wide geographical area"
"pandemic","an epidemic that is geographically widespread"
"petulant","easily irritated or annoyed"
"po-faced","humorless and disapproving"
"pitiless","deficient in humane and kindly feelings"
"pitiless","without mercy or pity"
"portable","of a motor designed to be attached to the outside of a boat's hull"
"portable","easily or conveniently transported"
"portable","a small light typewriter"
"piddling","(informal) small and of little importance"
"piffling","(informal) small and of little importance"
"picayune","(informal) small and of little importance"
"populous","densely populated"
"palatial","suitable for or like a palace"
"palatial","relating to or being a palace"
"plutonic","of igneous rock that has solidified beneath the earth's surface"
"plumping","very large"
"probable","apparently destined"
"probable","likely but not certain to be or become true or real"
"probable","an applicant likely to be chosen"
"plangent","loud and resounding"
"prepupal","of an inactive stage in the development of some insects, between the larval and the pupal stages"
"polyglot","having a command of or composed in many languages"
"polyglot","a person who speaks more than one language"
"plebeian","of or associated with the great masses of people"
"plebeian","one of the common people"
"poignant","arousing affect"
"poignant","keenly distressing to the mind or feelings"
"pleasant","(of persons) having pleasing manners or behavior"
"pleasant","affording pleasure"
"princely","rich and superior in quality"
"princely","having the rank of or befitting a prince"
"pug-nose","having a blunt nose"
"parvenue","of or characteristic of a parvenu"
"parvenue","characteristic of someone who has risen economically or socially but lacks the social skills appropriate for this new position"
"provable","capable of being demonstrated or proved"
"personal","particular to a given individual"
"personal","concerning or affecting a particular person or his or her private life and personality"
"personal","intimately concerning a person's body or physical being"
"personal","indicating grammatical person"
"personal","of or arising from personality"
"personal","a short newspaper article about a particular person or group"
"puppyish","characteristic of a puppy"
"pictured","represented graphically by sketch or design or lines"
"pictured","seen in the mind as a mental image"
"postpaid","used especially of mail"
"passable","able to be passed or traversed or crossed"
"passable","about average"
"palpable","capable of being perceived"
"palpable","can be felt by palpation"
"parallel","being everywhere equidistant and not intersecting"
"parallel","of or relating to the simultaneous performance of multiple operations"
"parallel","something having the property of being analogous to something else"
"parallel","an imaginary line around the Earth parallel to the equator"
"parallel","(mathematics) one of a set of parallel geometric figures (parallel lines or planes)"
"parallel","make or place parallel to something"
"parallel","be parallel to"
"parallel","duplicate or match"
"platonic","free from physical desire"
"packaged","enclosed in a package or protective covering"
"peaceful","not disturbed by strife or turmoil or war"
"peaceful","peacefully resistant in response to injustice"
"penitent","feeling or expressing remorse for misdeeds"
"penitent","(Roman Catholic Church) a person who repents for wrongdoing (a Roman Catholic may be admitted to penance under the direction of a confessor)"
"parental","relating to or characteristic of or befitting a parent"
"parental","designating the generation of organisms from which hybrid offspring are produced"
"paternal","relating to or characteristic of or befitting a parent"
"paternal","characteristic of a father"
"paternal","related on the father's side"
"paternal","belonging to or inherited from one's father"
"parented","having a parent or parents or cared for by parent surrogates"
"pervious","admitting of passage or entrance"
"petalous","(of flowers) having petals"
"petalled","(of flowers) having petals"
"placable","easily calmed or pacified"
"pleasing","giving pleasure and satisfaction"
"pleasing","the act of one who pleases"
"puissant","powerful"
"potbound","grown too large for its container resulting in matting or tangling of the roots, usually a potted plant"
"ploughed","(of farmland) broken and turned over with a plow"
"priggish","exaggeratedly proper"
"polluted","rendered unwholesome by contaminants and pollution"
"planless","aimlessly drifting"
"punctual","acting or arriving or performed exactly at the time appointed"
"punished","subjected to a penalty (as pain or shame or restraint or loss) for an offense or fault or in order to coerce some behavior (as a confession or obedience)"
"punitive","inflicting punishment"
"punitory","inflicting punishment"
"purebred","bred for many generations from member of a recognized breed or strain"
"purebred","a pedigreed animal of unmixed lineage"
"poetical","characteristic of or befitting poetry"
"poetical","of or relating to poetry"
"perilous","fraught with danger"
"pastoral","used with regard to idealized country life, idyllically rustic"
"pastoral","of or relating to a pastor"
"pastoral","relating to shepherds or herdsmen or devoted to raising sheep or cattle"
"pastoral","a literary work idealizing the rural life (especially the life of shepherds)"
"pastoral","a letter from a pastor to the congregation"
"pastoral","a musical composition that evokes rural life"
"paranoid","suffering from paranoia"
"paranoid","a person afflicted with paranoia"
"plumlike","resembling a plum fruit"
"purulent","containing pus"
