word,definition
"labiodental consonant","a consonant whose articulation involves the lips and teeth"
"literary genre","a style of expressing yourself in writing"
"labial stop","a stop consonant that is produced with the lips"
"lexical disambiguation","disambiguation of the sense of a polysemantic word"
"literal interpretation","an interpretation based on the exact wording"
"leading question","a question phrased in such a way as to suggest the desired answer"
"litmus test","a test that relies on a single indicator"
"litmus test","a coloring material, which is obtained from lichens, that turns red in acidic solutions and blue in alkaline solutions"
"linguistic rule","a rule describing or prescribing a linguistic practice"
"linguistic universal","a grammatical rule or other linguistic feature that is found in all languages"
"lubber's line","a fixed line on a ship's compass indicating its heading"
"lubber line","a fixed line on a ship's compass indicating its heading"
"lubber's mark","a fixed line on a ship's compass indicating its heading"
"lubber's point","a fixed line on a ship's compass indicating its heading"
"live birth","the birth of a living fetus (regardless of the length of gestation)"
"language system","a system of linguistic units or elements used in a particular language"
"lunar eclipse","the earth interrupts light shining on the moon"
"light touch","momentary contact"
"low tide","the lowest (farthest) ebb of the tide"
"low water","the lowest ebb of the tide"
"leeward tide","a tide that runs in the same direction as the wind is blowing"
"lee tide","a tide that runs in the same direction as the wind is blowing"
"last laugh","ultimate success achieved after a near failure, inspired by the saying `he laughs best who laughs last'"
"little slam","winning all but one of the tricks in a hand of bridge"
"light diet","diet prescribed for bedridden or convalescent people"
"liquid diet","a diet of foods that can be served in liquid or strained form (plus custards or puddings)"
"low-calorie diet","a diet that is low on calories"
"low-fat diet","a diet containing limited amounts of fat and stressing foods high in carbohydrates"
"low-sodium diet","a diet that limits the intake of salt"
"low-salt diet","a diet that limits the intake of salt (sodium chloride)"
"lobster stew","diced lobster meat in milk or cream"
"lemon peel","strips of lemon peel cooked in sugar and coated with sugar"
"lemon peel","the rind of a lemon"
"lemonade mix","a commercial mix for making lemonade"
"lump sugar","refined sugar molded into rectangular shapes convenient as single servings"
"loaf sugar","a large conical loaf of concentrated refined sugar"
"lentil soup","made of stock and lentils with onions carrots and celery"
"lemon drop","a hard candy with lemon flavor and a yellow color and (usually) the shape of a lemon"
"layer cake","cake having layers held together by a sweet filling and usually covered with frosting"
"lobster tart","a pastry shell filled with cooked lobster"
"lemon curd","a conserve with a thick consistency"
"lemon cheese","a conserve with a thick consistency"
"lunch meat","any of various sausages or molded loaf meats sliced and served cold"
"luncheon meat","any of various sausages or molded loaf meats sliced and served cold"
"lamb chop","chop cut from a lamb"
"lamb roast","a cut of lamb suitable for roasting"
"liver pudding","sausage containing ground liver"
"liver sausage","sausage containing ground liver"
"light bread","bread made with finely ground and usually bleached wheat flour"
"leafy vegetable","any of various leafy plants or their leaves and stems eaten as vegetables"
"leaf mustard","leaves eaten as cooked greens"
"leaf mustard","Asiatic mustard used as a potherb"
"lima bean","broad flat beans simmered gently"
"lima bean","bush or tall-growing bean plant having large flat edible seeds"
"lima bean","bush bean plant cultivated especially in southern United States having small flat edible seeds"
"lowbush cranberry","tart red berries similar to American cranberries but smaller"
"leaf lettuce","lettuce with loosely curled leaves that do not form a compact head"
"leaf lettuce","distinguished by leaves having curled or incised leaves forming a loose rosette that does not develop into a compact head"
"loose-leaf lettuce","lettuce with loosely curled leaves that do not form a compact head"
"lemon rind","the rind of a lemon"
"lye hominy","hominy prepared by bleaching in lye"
"leaf beet","long succulent whitish stalks with large green leaves"
"leaf beet","beet lacking swollen root"
"litchi nut","Chinese fruit having a thin brittle shell enclosing a sweet jellylike pulp and a single seed"
"lobster tail","lobster tail meat"
"lemon balm","lemony leaves used for a tisane or in soups or fruit punches"
"lemon balm","bushy perennial Old World mint having small white or yellowish flowers and fragrant lemon-flavored leaves"
"lemon zest","tiny bits of lemon peel"
"lemon oil","fragrant yellow oil obtained from the lemon peel"
"lamb curry","curry made with lamb"
"lemon extract","a flavoring made from (or imitating) lemons"
"low-fat milk","milk from which some of the cream has been removed"
"light cream","cream that has at least 18% butterfat"
"lobster butter","butter blended with chopped lobster or seasoned with essence from lobster shells"
"lemon butter","clarified butter browned slowly and seasoned with lemon juice and parsley"
"lobster Newburg","lobster in Newburg sauce served on buttered toast or rice"
"lobster thermidor","diced lobster mixed with Mornay sauce placed back in the shell and sprinkled with grated cheese and browned"
"lager beer","a general term for beer made with bottom fermenting yeast (usually by decoction mashing)"
"light beer","lager with reduced alcohol content"
"lemon juice","usually freshly squeezed juice of lemons"
"lime juice","usually freshly squeezed juice of limes"
"loan collection","a number of pictures loaned by their owners for exhibition"
"livingroom suite","a suite of furniture for the living room"
"livingroom set","a suite of furniture for the living room"
"local government","the government of a local area"
"lending institution","a financial institution that makes loans"
"lighting industry","an industry devoted to manufacturing and selling and installing lighting"
"large cap","a corporation with a large capitalization"
"line organization","the organizational structure of activities contributing directly to the organization's output"
"line organisation","the organizational structure of activities contributing directly to the organization's output"
"law firm","a firm of lawyers"
"legal profession","the body of individuals qualified to practice law in a particular jurisdiction"
"legal community","the body of individuals qualified to practice law in a particular jurisdiction"
"linguistics department","the academic department responsible for teaching and research in linguistics"
"local department","a permanent department created to perform the work of a local government"
"legislative assembly","persons who make or amend or repeal laws"
"legislative body","persons who make or amend or repeal laws"
"legislative council","a unicameral legislature"
"light company","a public utility that provides electricity"
"livery company","one of the chartered companies of London originating with the craft guilds"
"labor force","the source of trained people from which workers can be hired"
"labor pool","the source of trained people from which workers can be hired"
"lower class","the social class lowest in the social hierarchy"
"lynch mob","a mob that kills a person for some presumed offense without legal authority"
"limited company","a company that is organized to give its owners limited liability"
"lawn party","a party of people assembled for social interaction out of doors"
"little league","a commercially sponsored baseball league for players between 8 and 12 years of age"
"little-league team","a team that plays in a little league"
"labor union","an organization of employees formed to bargain with the employer"
"labor party","a left-of-center political party formed to represent the interest of ordinary working people"
"labour party","a left-of-center political party formed to represent the interest of ordinary working people"
"landing party","a part of a ship's company organized for special duties ashore"
"language school","a school for teaching foreign languages"
"law school","a graduate school offering study leading to a law degree"
"lunatic fringe","a political group or assortment of groups with extreme and fanatical views"
"legislative branch","the branch of the United States government that has the power of legislating"
"lower court","any court whose decisions can be appealed to a higher court"
"landed gentry","the gentry who own land, considered as a class"
"laissez-faire economy","an economy that relies chiefly on market forces to allocate goods and resources and to determine prices"
"luncheon meeting","a meeting for lunch"
"lunch meeting","a meeting for lunch"
"law merchant","the body of rules applied to commercial transactions"
"labor movement","an organized attempt by workers to improve their status by united action (particularly via labor unions) or the leaders of this movement"
"left wing","those who support varying degrees of social or political or economic change designed to promote the public welfare"
"losing streak","a streak of losses"
"lead bank","a bank named by a lending syndicate of several banks to protect their interests"
"local authority","an administrative unit of local government"
"line personnel","personnel having direct job performance responsibilities"
"lake poets","English poets at the beginning of the 19th century who lived in the Lake District and were inspired by it"
"launching site","a place for launching pads"
"lee side","the side of something that is sheltered from the wind"
"lower limit","the limit on the lower (or southernmost) side of something"
"lower limit","the smallest possible quantity"
"lunar latitude","an imaginary line around the moon parallel to its equator"
"littoral zone","the region of the shore of a lake or sea or ocean"
"lurking place","a place suitable for lurking"
"legal residence","the residence where you have your permanent home or principal establishment and to where, whenever you are absent, you intend to return"
"left stage","the part of the stage on the actor's left as the actor faces the audience"
"land site","the piece of land on which something is located (or is to be located)"
"loading zone","a stop where carriers can be loaded and unloaded"
"loading area","a stop where carriers can be loaded and unloaded"
"load line","waterlines to show the level the water should reach when the ship is properly loaded"
"low-water mark","a line marking the lowest level reached"
"low-water mark","an extreme state of adversity"
"Little Rhody","a nickname for Rhode Island - a state located in New England"
"libidinal energy","(psychoanalysis) psychic energy produced by the libido"
"lower mantle","the deeper part of the mantle"
"lunar crater","a crater on the Earth's Moon"
"lambda particle","an electrically neutral baryon with isotopic spin 1"
"lambda hyperon","an electrically neutral baryon with isotopic spin 1"
"land mass","a large continuous extent of land"
"lethal agent","an agent capable of causing death"
"lake bed","the bottom of a lake"
"lake bottom","the bottom of a lake"
"long chain","(chemistry) a relatively long chain of atoms in a molecule"
"long-chain molecule","(chemistry) a relatively long chain of atoms in a molecule"
"legendary creature","a monster that is unverifiable but popularly accepted as possibly factual"
"loved one","a person who you love, usually a member of your family"
"lottery winner","the winner of a lottery"
"literary agent","an agent who represents an author in dealings with publishers"
"loose woman","a woman adulterer"
"love child","the illegitimate offspring of unmarried parents"
"life scientist","(biology) a scientist who studies living organisms"
"line coach","an assistant football coach in charge of the linemen"
"letter writer","someone who communicates by means of letters"
"locomotive engineer","the operator of a railway locomotive"
"live wire","an alert and energetic person"
"little girl","a youthful female person"
"lady friend","a girl or young woman with whom a man is romantically involved"
"lusus naturae","a person or animal that is markedly unusual or deformed"
"literary hack","a mediocre and disdained writer"
"learned person","someone who has been admitted to membership in a scholarly field"
"latchkey child","a school-age child who is home without adult supervision for part of the day (especially after school until a parent returns home from work)"
"lieder singer","a singer of lieder"
"liege lord","a feudal lord entitled to allegiance and service"
"lieutenant colonel","a commissioned officer in the United States Army or Air Force or Marines holding a rank above major and below colonel"
"light colonel","a commissioned officer in the United States Army or Air Force or Marines holding a rank above major and below colonel"
"lieutenant commander","a commissioned officer in the Navy ranking above a lieutenant and below a commander"
"lieutenant general","a general officer ranking above a major general and below a full general"
"lieutenant governor","an elected official serving as deputy to the governor of a state of the United States"
"law agent","a solicitor in Scotland"
"lieutenant JG","an officer holding a commissioned rank in the United States Navy or United States Coast Guard"
"life peer","a British peer whose title lapses at death"
"law officer","an officer of the law"
"life tenant","a tenant whose legal right to retain possession of buildings or lands lasts as long as they live"
"law student","a student in law school"
"light flyweight","an amateur boxer who weighs no more than 106 pounds"
"light heavyweight","a professional boxer who weighs between 169 and 175 pounds"
"light heavyweight","a wrestler who weighs 192-214 pounds"
"light heavyweight","an amateur boxer who weighs no more than 179 pounds"
"lay reader","a layman who is authorized by the bishop to read parts of the service in an Anglican or Episcopal church"
"lay witness","any witness who does not testify as an expert witness"
"light middleweight","an amateur boxer who weighs no more than 156 pounds"
"lighthouse keeper","the keeper of a lighthouse"
"leading lady","actress who plays the leading female role"
"leading man","actor who plays the leading male role"
"light welterweight","an amateur boxer who weighs no more than 140 pounds"
"line judge","football official who assists the referee by keeping track of the official time during the game"
"legal expert","a legal scholar versed in civil law or the law of nations"
"labor coach","an assistant (often the father of the soon-to-be-born child) who provides support for a woman in labor by encouraging her to use techniques learned in childbirth-preparation classes"
"line officer","a commissioned officer with combat units (not a staff officer or a supply officer)"
"line worker","an employee who works on an assembly line"
"linguistic scientist","a specialist in linguistics"
"labor leader","a leader of a labor movement"
"lip reader","someone who can understand spoken words by watching the movements of a speaker's lips"
"left hander","a baseball pitcher who throws the ball with the left hand"
"lacrosse player","an athlete who plays lacrosse"
"literary critic","a critic of literature"
"literate person","a person who can read and write"
"legal representative","a personal representative with legal standing, for example power of attorney"
"lady's maid","a maid who is a lady's personal attendant"
"litter lout","a person who litters public places with refuse"
"lame duck","an elected official still in office but not slated to continue"
"little brother","a younger brother"
"little leaguer","a player between 8 and 12 years of age who is a member of a little-league team"
"lampoon artist","a cartoonist who draws parodies or satirical renditions of cultural or social or political situations"
"lance corporal","an enlisted man in the marine corps ranking above a private first class and below a corporal"
"little sister","a younger sister"
"land agent","a person who administers a landed estate"
"land agent","a person who is authorized to act as an agent for the sale of land"
"liveborn infant","infant who shows signs of life after birth"
"lease giver","someone who grants a lease"
"landscape architect","someone who arranges features of the landscape or garden attractively"
"landscape gardener","someone who arranges features of the landscape or garden attractively"
"large person","a person of greater than average size"
"lollipop woman","a woman hired to help children cross a road safely near a school"
"lone wolf","a person who avoids the company or assistance of others"
"lone hand","a person who avoids the company or assistance of others"
"lookout man","a person employed to keep watch for some anticipated event"
"loose cannon","a person who is expected to perform a particular task but who is out of control and dangerous"
"lounge lizard","a man who idles about in the lounges of hotels and bars in search of women who would support him"
"letter carrier","a man who delivers the mail"
"low-birth-weight baby","an infant born weighing less than 5.5 pounds or 2500 grams, regardless of gestational age"
"leading light","a celebrity who is an inspiration to others"
"locum tenens","someone (physician or clergyman) who substitutes temporarily for another member of the same profession"
"logical positivist","someone who maintains that any statement that cannot be verified empirically is meaningless"
"long-distance runner","someone who participates in long-distance races (especially in marathons)"
"lollipop lady","a woman hired to help children cross a road safely near a school"
"left fielder","the person who plays left field"
"lens maker","a worker who makes glasses for remedying defects of vision"
"labor organizer","someone who enlists workers to join a union"
"literary pirate","someone who uses another person's words or ideas as if they were his own"
"legal assistant","a person with specialized training who assists lawyers"
"ladies' man","a man who takes advantage of women"
"lady killer","a man who takes advantage of women"
"livery driver","someone who drives a taxi for a living"
"little terror","a very troublesome child"
"loan shark","someone who lends money at excessive rates of interest"
"law offender","someone who violates the law"
"legal guardian","a person (or institution) to whom legal title to property is entrusted to use for another's benefit"
"liege subject","a person holding a fief"
"life principle","a hypothetical force to which the functions and qualities peculiar to living things are sometimes ascribed"
"living dead","a dead body that has been brought back to life by a supernatural force"
"le Carre","English writer of novels of espionage (born in 1931)"
"light beam","a column of light (as from a beacon)"
"light air","wind moving 1-3 knots"
"light breeze","wind moving 4-7 knots"
"laser beam","a beam of light generated by a laser"
"low beam","the beam of a car's headlights that provides illumination for a short distance"
"latent heat","heat absorbed or radiated during a change of phase at a constant temperature and pressure"
"life cycle","a series of stages through which an organism passes between recurrences of a primary stage"
"life cycle","the course of developmental changes in an organism from fertilized zygote to maturity when another zygote can be produced"
"line storm","a violent rainstorm near the time of an equinox"
"line spectrum","a spectrum in which energy is concentrated at particular wavelengths"
"luminous energy","the energy associated with visible light"
"long wave","a radio wave with a wavelength longer than a kilometer (a frequency below 300 kilohertz)"
"laminar flow","nonturbulent streamline flow in parallel layers (laminae)"
"life force","(biology) a hypothetical force (not physical or chemical) once thought by Henri Bergson to cause the evolution and development of organisms"
"line squall","a squall advancing along a front that forms a definite line"
"leafy liverwort","moss-like liverwort with tiny scalelike leaves"
"limber pine","western North American pine with long needles and very flexible limbs and dark-grey furrowed bark"
"lodgepole pine","shrubby two-needled pine of coastal northwestern United States"
"loblolly pine","tall spreading three-needled pine of southeastern United States having reddish-brown fissured bark and a full bushy upper head"
"longleaf pine","large three-needled pine of southeastern United States having very long needles and gnarled twisted limbs"
"liliopsid family","family of flowering plants having a single cotyledon (embryonic leaf) in the seed"
"liliopsid genus","genus of flowering plants having a single cotyledon (embryonic leaf) in the seed"
"larch tree","any of numerous conifers of the genus Larix all having deciduous needlelike leaves"
"lowland fir","lofty fir of the Pacific coast of northwestern America having long curving branches and deep green leaves"
"lancewood tree","source of most of the lancewood of commerce"
"lancewood tree","tropical American tree"
"lamellate placentation","with ovules on thin extensions of the placentae into a compound ovary"
"lardizabala family","thick-stemmed lianas and some shrubs"
"large-leaved magnolia","large deciduous shrub or tree of southeastern United States having huge leaves in dense false whorls and large creamy flowers tinged purple toward the base"
"laurel family","a family of Lauraceae"
"large-flowering magnolia","evergreen tree of southern United States having large stiff glossy leaves and huge white sweet-smelling flowers"
"leather flower","woody vine of the southern United States having purple or blue flowers with leathery recurved sepals"
"leather flower","scandent subshrub of southeastern United States having large red-purple bell-shaped flowers with leathery recurved sepals"
"lion's beard","short hairy perennial with early spring blue-violet or lilac flowers"
"longheaded thimbleweed","thimbleweed of northern North America"
"lesser celandine","perennial herb native to Europe but naturalized elsewhere having heart-shaped leaves and yellow flowers resembling buttercups"
"lesser spearwort","semiaquatic Eurasian perennial crowfoot with leaves shaped like spears"
"lenten rose","slightly hairy perennial having deep green leathery leaves and flowers that are ultimately purplish-green"
"lead tree","low scrubby tree of tropical and subtropical North America having white flowers tinged with yellow resembling mimosa and long flattened pods"
"legume family","a large family of trees, shrubs, vines, and herbs bearing bean pods"
"leguminous plant","an erect or climbing bean or pea plant of the family Leguminosae"
"large periwinkle","plant having variegated foliage and used for window boxes"
"lesser duckweed","of temperate regions except eastern Asia and Australia"
"livingstone daisy","low-growing showy succulent annual of South Africa having white or pink or red or orange flowers and spatulate leaves covered in papillae that resemble small crystals"
"living stone","any plant of the genus Lithops native to Africa having solitary yellow or white flowers and thick leaves that resemble stones"
"living granite","highly succulent stemless clump-forming plants with grey-green leaves similar in texture to lumps of granite"
"living rock","highly succulent stemless clump-forming plants with grey-green leaves similar in texture to lumps of granite"
"living rock","usually unbranched usually spineless cactus covered with warty tubercles and having magenta flowers and white or green fruit"
"lady's smock","a bitter cress of Europe and America"
"land cress","of southwestern Europe"
"lesser burdock","a plant that is ubiquitous in all but very acid soil"
"large-leaved aster","tufted perennial wood aster of North America"
"lamb succory","small European herb with small yellow flowers"
"lad's love","aromatic herb of temperate Eurasia and North Africa having a bitter taste used in making the liqueur absinthe"
"ladies' tobacco","North American perennial propagated by means of runners"
"lady's tobacco","North American perennial propagated by means of runners"
"lesser knapweed","a weedy perennial with tough wiry stems and purple flowers"
"little-head snakeweed","similar to Gutierrezia sarothrae but with flower heads having fewer rays and disk flowers"
"lion's foot","common perennial herb widely distributed in the southern and eastern United States having drooping clusters of pinkish flowers and thick basal leaves suggesting a lion's foot in shape"
"leopard plant","any of various plants of temperate Eurasia"
"long-head coneflower","plant similar to the Mexican hat coneflower"
"lady's thistle","tall Old World biennial thistle with large clasping white-blotched leaves and purple flower heads"
"lavender cotton","branching aromatic Mediterranean shrub with woolly stems and leaves and yellow flowers"
"loasa family","family of bristly hairy sometimes climbing plants"
"lady's slipper","any of several chiefly American wildflowers having an inflated pouchlike lip"
"ladies' slipper","any of several chiefly American wildflowers having an inflated pouchlike lip"
"lizard orchid","an orchid of the genus Himantoglossum"
"lesser twayblade","orchid having two triangular leaves and a short lax raceme of green to rust-colored flowers with the lip flushed mauve"
"ladies' tresses","an orchid of the genus Spiranthes having slender often twisted spikes of white flowers"
"lady's tresses","an orchid of the genus Spiranthes having slender often twisted spikes of white flowers"
"large crabgrass","a European forage grass grown for hay"
"leadwort family","perennial herbs and shrubs and lianas"
"lyme grass","a grass of the genus Elymus"
"love grass","any of various grasses of the genus Eragrostis"
"lemon grass","a tropical grass native to India and Sri Lanka"
"lemon grass","an aromatic oil that smells like lemon and is widely used in Asian cooking and in perfumes and medicines"
"lady's laces","perennial grass of marshy meadows and ditches having broad leaves"
"little barley","annual barley native to western North America and widespread in southern United States and tropical America"
"lobelia family","not recognized in all classification systems"
"lesser bullrush","reed maces of America, Europe, North Africa, Asia"
"loufah sponge","the dried fibrous part of the fruit of a plant of the genus Luffa"
"looking-glass plant","small tree of coastal regions of Old World tropics whose leaves are silvery beneath"
"linden family","chiefly trees and shrubs of tropical and temperate regions of especially southeastern Asia and Brazil"
"linden tree","any of various deciduous trees of the genus Tilia with heart-shaped leaves and drooping cymose clusters of yellowish often fragrant flowers"
"lime tree","any of various deciduous trees of the genus Tilia with heart-shaped leaves and drooping cymose clusters of yellowish often fragrant flowers"
"lime tree","any of various related trees bearing limes"
"lily-of-the-valley tree","broad-leaved evergreen Asiatic shrub with glossy leaves and drooping clusters of white flowers"
"large cranberry","trailing red-fruited plant"
"low-bush blueberry","low-growing deciduous shrub of northeastern North America having flowers in compact racemes and bearing sweet dark blue berries"
"low blueberry","low-growing deciduous shrub of northeastern North America having flowers in compact racemes and bearing sweet dark blue berries"
"lesser wintergreen","the common wintergreen having many-flowered racemes of pink-tinged white flowers"
"lesser centaury","common European glabrous annual centaury with flowers in dense cymes"
"live oak","any of several American evergreen oaks"
"laurel oak","small deciduous tree of eastern and central United States having leaves that shine like laurel"
"laurel oak","large nearly semi-evergreen oak of southeastern United States"
"loosestrife family","herbs and shrubs and small trees with pink or purple flowers"
"lemon-scented gum","similar to but smaller than the spotted gum and having lemon-scented leaves"
"ling ko","water chestnut whose spiny fruit has two rather than 4 prongs"
"lesser galangal","Chinese perennial with pyramidal racemes of white flowers and pungent aromatic roots used medicinally and as flavoring"
"long-spurred violet","violet of eastern North America having lilac-purple flowers with a long slender spur"
"little-leaf fig","Australian tree resembling the banyan often planted for ornament"
"lily family","includes species sometimes divided among the following families: Alliaceae"
"liliaceous plant","plant growing from a bulb or corm or rhizome or tuber"
"lady's leek","widely distributed North American wild onion with white to rose flowers"
"leopard lily","garden plant whose capsule discloses when ripe a mass of seeds resembling a blackberry"
"leopard lily","lily of southeastern United States having cup-shaped flowers with deep yellow to scarlet recurved petals"
"leopard lily","lily of western United States having orange-red to crimson maroon-spotted flowers"
"leper lily","Eurasian checkered lily with pendant flowers usually veined and checkered with purple or maroon on a pale ground and shaped like the bells carried by lepers in medieval times"
"lady tulip","Eurasian tulip with small flowers blotched at the base"
"lemon lily","a day lily with yellow flowers"
"lily turf","Asiatic perennial tufted herb with grasslike evergreen foliage and clusters of dark mauve grapelike flowers"
"locust bean","long pod containing small beans and sweetish edible pulp"
"locust pod","long pod containing small beans and sweetish edible pulp"
"lead plant","shrub of sandy woodlands and stream banks of western United States having hoary pinnate flowers and dull-colored racemose flowers"
"locust tree","any of various hardwood trees of the family Leguminosae"
"lentil plant","widely cultivated Eurasian annual herb grown for its edible flattened seeds that are cooked like peas and also ground into meal and for its leafy stalks that are used as fodder"
"licorice root","root of licorice used in flavoring e.g. candy and liqueurs and medicines"
"lady palm","any of several small palms of the genus Rhapis"
"latanier palm","fan palms of the southern United States and the Caribbean region"
"longar palm","tall fan palm of Africa and India and Malaysia yielding a hard wood and sweet sap that is a source of palm wine and sugar"
"lawyer cane","tall scrambling spiny palm of northeastern Queensland, Australia"
"long moss","dense festoons of greenish-grey hairlike flexuous strands anchored to tree trunks and branches by sparse wiry roots"
"loquat tree","evergreen tree of warm regions having fuzzy yellow olive-sized fruit with a large free stone"
"laurel cherry","small flowering evergreen tree of southern United States"
"laurel cherry","frequently cultivated Eurasian evergreen shrub or small tree having showy clusters of white flowers and glossy foliage and yielding oil similar to bitter almond oil"
"lawyer bush","stout-stemmed trailing shrub of New Zealand that scrambles over other growth"
"lemonwood tree","source of a tough elastic wood"
"lemonwood tree","South African evergreen having hard tough wood"
"lemon-wood tree","South African evergreen having hard tough wood"
"lanseh tree","East Indian tree bearing an edible yellow berry"
"lady's earrings","North American annual plant with usually yellow or orange flowers"
"lemon geranium","a common garden geranium with lemon-scented foliage"
"laurel willow","European willow tree with shining leathery leaves"
"lignum vitae","small evergreen tree of Caribbean and southern Central America to northern South America"
"lignum vitae","hard greenish-brown wood of the lignum vitae tree and other trees of the genus Guaiacum"
"lemon tree","a small evergreen tree that originated in Asia but is widely cultivated for its fruit"
"large-toothed aspen","aspen with a narrow crown"
"largeleaf holly","a holly tree"
"litchi tree","Chinese tree cultivated especially in Philippines and India for its edible fruit"
"laurel sumac","small aromatic evergreen shrub of California having paniculate leaves and whitish berries"
"lemon sumac","sweet-scented sumac of eastern America having ternate leaves and yellowish-green flowers in spikes resembling catkins followed by red hairy fruits"
"lacquer tree","small Asiatic tree yielding a toxic exudate from which lacquer is obtained"
"leatherleaf saxifrage","plant with basal leathery elliptic leaves and erect leafless flower stalks each bearing a dense roundish cluster of tiny white flowers"
"large-flowered fiddleneck","annual of the western United States having large coiled flower spikes"
"love vine","leafless parasitic vine with dense clusters of small white bell-shaped flowers on orange-yellow stems that twine around clover or flax"
"lesser calamint","low-growing strongly aromatic perennial herb of southern Europe to Great Britain"
"lipstick plant","epiphyte or creeping on rocks"
"lace-flower vine","low-growing creeping perennial of Central America having deeply fringed white flowers"
"lemon mint","mint with leaves having perfume like that of the bergamot orange"
"lemon mint","an annual horsemint of central and western United States and northern Mexico"
"lobster plant","tropical American plant having poisonous milk and showy tapering usually scarlet petallike leaves surrounding small yellow flowers"
"love apple","native to South America"
"long pepper","plant bearing very hot and finely tapering long peppers"
"long pepper","slender tropical climber of the eastern Himalayas"
"lesser hemlock","European weed naturalized in America that resembles parsley but causes nausea and poisoning when eaten"
"lamb's lettuce","widely cultivated as a salad crop and pot herb"
"leak fungus","fungus causing soft watery rot in fruits and vegetables and rings of dry rot around roots of sweet potatoes"
"loose smut","a smut fungus of the genus Ustilago causing a smut disease of grains in which the entire head is transformed into a dusty mass of spores"
"loose smut","disease of grains"
"ligneous plant","a plant having hard lignified tissues or woody parts especially stems"
"leaf blade","especially a leaf of grass or the broad portion of a leaf as distinct from the petiole"
"lithophytic plant","plant that grows on rocks or stony soil and derives nourishment from the atmosphere"
"lobed leaf","a leaf having deeply indented margins"
"lizard's-tail family","family of perennial aromatic herbs: genera Saururus, Anemopsis, Houttuynia"
"leaf bud","a bud from which leaves (but not flowers) develop"
"lotus tree","shrubby deciduous tree of the Mediterranean region"
"leaf node","(botany) the small swelling that is the part of a plant stem from which one or more leaves emerge"
"lily pad","floating leaves of a water lily"
"lanceolate leaf","a leaf shaped like a lance head"
"linear leaf","a long slender leaf"
"lyrate leaf","a simple leaf having curvature suggestive of a lyre"
"licorice fern","fern having rootstock of a sweetish flavor"
"leathery polypody","stiff leathery-leaved fern of western North America having ovate fronds parted to the midrib"
"limestone fern","yellow-green fern of rocky areas of northern hemisphere"
"lobed spleenwort","a spleenwort of eastern and southern United States"
"lanceolate spleenwort","a spleenwort of western Europe"
"leather fern","widely distributed fern of tropical southern hemisphere having leathery pinnatifid fronds"
"leather fern","stout tropical swamp fern (especially tropical America) having large fronds with golden yellow sporangia covering the undersides"
"leatherleaf fern","widely distributed fern of tropical southern hemisphere having leathery pinnatifid fronds"
"lady fern","most widely grown fern of the genus Athyrium for its delicate foliage"
"little clubmoss","of northern Europe and America"
"lace fern","small tufted fern of northwestern America"
"landed estate","extensive landed property (especially in the country) retained by the owner for his own use"
"life estate","an estate whose duration is limited to the life of the person holding it"
"lock-up option","an option to buy the crown jewels offered to a white knight in order to forestall a hostile takeover"
"land tenure","the right to hold property"
"land grant","a grant of public land (as to a railway or college)"
"lump sum","a complete payment consisting of a single sum of money"
"library fine","fine imposed by a library on books that overdue when returned"
"list price","the selling price of something as stated in a catalogue or price list"
"lobbying expense","expenses incurred in promoting or evaluating legislation"
"legal jointure","(law) an estate secured to a prospective wife as a marriage settlement in lieu of a dower"
"living wage","a wage sufficient for a worker and family to subsist comfortably"
"land tax","a capital tax on property imposed by municipalities"
"labor resources","resources of available manpower"
"land resources","natural resources in the form of arable land"
"liability insurance","insurance that provides protection from claims arising from injuries or damage to other people or property"
"life insurance","insurance paid to named beneficiaries when the insured person dies"
"life assurance","insurance paid to named beneficiaries when the insured person dies"
"liquid assets","assets in the form of cash (or easily convertible into cash)"
"legal fee","a fee paid for legal service"
"licensing fee","a fee paid to the government for the privilege of being licensed to do something (as selling liquor or practicing medicine)"
"license fee","a fee paid to the government for the privilege of being licensed to do something (as selling liquor or practicing medicine)"
"license tax","a fee paid to the government for the privilege of being licensed to do something (as selling liquor or practicing medicine)"
"louis d'or","a former French gold coin"
"legal tender","something that can be used as an official medium of payment"
"living trust","a trust created and operating during the grantor's lifetime"
"limited liability","the liability of a firm's owners for no more than the capital they have invested in the firm"
"landlord's lien","lien on a tenant's property for the satisfaction of unpaid rent or property damage"
"letter security","a stock or bond that is not registered with the Securities and Exchange Commission and cannot be sold in the public market"
"ledger entry","a written record of a commercial transaction"
"letter stock","stock that has not been registered with the Securities and Exchange Commission and cannot be sold to the general public"
"letter bond","a bond that has not been registered with the Securities and Exchange Commission and cannot be sold to the general public"
"listed security","a security that has been accepted for trading by one of the organized and registered securities exchanges in the US"
"limited audit","an audit of limited scope (limited in time span or confined to particular accounts etc.)"
"limited review","(accounting) a service (less exhaustive than an audit) that provides some assurance to interested parties as to the reliability of financial data"
"loan participation","a loan that is shared by a group of banks that join to make a loan too big for any one of them alone"
"light reaction","the first stage of photosynthesis during which energy from light is used for the production of ATP"
"line feed","the operation that prepares for the next character to be printed or displayed on the next line"
"list processing","processing data that is given in the form of chained lists"
"logic operation","an operation that follows the rules of symbolic logic"
"logical operation","an operation that follows the rules of symbolic logic"
"long measure","a measure of length"
"liquid unit","a unit of capacity for liquids (for measuring the volumes of liquids or their containers)"
"liquid measure","a unit of capacity for liquids (for measuring the volumes of liquids or their containers)"
"linear unit","a unit of measurement of length"
"linear measure","a unit of measurement of length"
