word,definition
"nemertine","soft unsegmented marine worms that have a threadlike proboscis and the ability to stretch and contract"
"nymphalid","medium to large butterflies found worldwide typically having brightly colored wings and much-reduced nonfunctional forelegs carried folded on the breast"
"nebulizer","a dispenser that turns a liquid (such as perfume) into a fine mist"
"nebuliser","a dispenser that turns a liquid (such as perfume) into a fine mist"
"nosepiece","the link between two lenses"
"nosepiece","a strap that is the part of a bridle that goes over the animal's nose"
"nosepiece","armor plate that protects the nose"
"nightclub","a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink"
"nightspot","a spot that is open late at night and that provides entertainment (as singers or dancers) as well as dancing and food and drink"
"newsstand","a stall where newspapers and other periodicals are sold"
"nafcillin","a penicillinase-resistant form of penicillin (trade name Nafcil) used (usually in the form of its sodium salt) to treat infections caused by penicillin-resistant strains of staphylococci"
"neckcloth","an ornamental white cravat"
"nailbrush","a brush used to clean a person's fingernails"
"nightgown","lingerie consisting of a loose dress designed to be worn in bed by women"
"neckpiece","an article of apparel worn about the neck"
"nightwear","garments designed to be worn in bed"
"nameplate","a plate bearing a name"
"nine-spot","one of four playing cards in a deck with nine pips on the face"
"nomograph","a graphic representation of numerical relations"
"nonsmoker","a passenger car for passengers who want to avoid tobacco smoke"
"nonsmoker","a person who does not smoke tobacco"
"naumachia","a naval spectacle"
"newmarket","a long close-fitting coat worn for riding in the 19th century"
"newspaper","the physical object that is the product of a newspaper publisher"
"newspaper","a daily or weekly publication on folded sheets"
"newspaper","a business firm that publishes newspapers"
"newspaper","cheap paper made from wood pulp and used for printing newspapers"
"nosewheel","a wheel located under the nose of an airplane that is part of the plane's landing gear"
"novillada","a bullfight in which the bulls are less than four years old"
"novocaine","procaine administered as a hydrochloride (trade name Novocain)"
"nakedness","characterized by an attitude of ready accessibility (especially about one's actions or purposes)"
"nakedness","the state of being without clothing or covering of any kind"
"nakedness","a bleak and desolate atmosphere"
"normality","conformity with the norm"
"normality","expectedness as a consequence of being usual or regular or common"
"normality","(of a solution) concentration expressed in gram equivalents of solute per liter"
"normality","being within certain limits that define the range of normal functioning"
"neediness","the quality of needing attention and affection and reassurance to a marked degree"
"neediness","a state of extreme poverty"
"nastiness","the quality of being unpleasant"
"nastiness","malevolence by virtue of being malicious or spiteful or nasty"
"nastiness","a state characterized by foul or disgusting dirt and refuse"
"nattiness","stylishness as evidenced by a smart appearance"
"nobleness","the quality of elevation of mind and exaltation of character or ideals or conduct"
"naiveness","lack of sophistication or worldliness"
"nubbiness","looseness or roughness in texture (as of cloth)"
"noisiness","the auditory effect characterized by loud and constant noise"
"nucleolus","a small round body of protein in a cell nucleus"
"nonallele","genes that are not competitors at the same locus"
"neuroglia","sustentacular tissue that surrounds and supports neurons in the central nervous system"
"neocortex","the cortical part of the neencephalon"
"neuropile","the complex network of unmyelinated axones, dendrites, and glial branches that form the bulk of the central nervous system's grey matter and in which nerve cell bodies are embedded"
"nightmare","a terrifying or deeply upsetting dream"
"nightmare","a situation resembling a terrifying dream"
"nescience","ignorance (especially of orthodox beliefs)"
"neurology","(neurology) the branch of medicine that deals with the nervous system and its disorders"
"neurology","the branch of medical science that deals with the nervous system"
"nutrition","the scientific study of food and drink, especially in humans"
"nutrition","a source of materials to nourish the body"
"nutrition","in physiology, the organic process of nourishing or being nourished"
"nephology","the branch of meteorology that studies clouds and cloud formation"
"Negritude","an ideological position that holds Black culture to be independent and valid on its own terms"
"notepaper","writing paper intended for writing short notes or letters"
"novelette","a short novel"
"narration","(rhetoric) the second section of an oration in which the facts are set forth"
"narration","the act of giving an account describing incidents or a course of events"
"narration","a message that tells the particulars of an act or occurrence or course of events"
"numbering","a numbered list"
"necrology","a list of people who died recently"
"necrology","a notice of someone's death"
"newssheet","report or open letter giving informal or confidential news of interest to a special group"
"newsflash","a short news announcement concerning some on-going news story"
"newsbreak","a short news announcement concerning some on-going news story"
"naysaying","the act of saying no to a request"
"nostalgia","longing for something past"
"nutriment","a source of materials to nourish the body"
"nectarine","a variety or mutation of the peach that has a smooth skin"
"nectarine","variety or mutation of the peach bearing fruit with smooth skin and (usually) yellow flesh"
"northland","any region lying in or toward the north"
"necessity","anything indispensable"
"necessity","the condition of being essential or indispensable"
"neighbour","a nearby object of the same kind"
"neighbour","a person who lives (or is located) near another"
"neighbour","be located near or adjacent to"
"neighbour","live or be located as a neighbor"
"naprapath","a therapist who practices naprapathy"
"nonworker","a person who does nothing"
"novillero","a bullfighter who is required to fight bulls less than four years of age"
"nonentity","a person of no influence"
"nonentity","the state of not existing"
"netminder","the soccer or hockey player assigned to protect the goal"
"nonreader","a person unable to read"
"nonreader","a student who is very slow in learning to read"
"nullifier","an official who can invalidate or nullify"
"nullifier","an advocate of nullification"
"nonmember","a person who is not a member"
"neglecter","a person who is neglectful and gives little attention or respect to people or responsibilities"
"negotiant","someone who negotiates (confers with others in order to reach a settlement)"
"neologist","a lexicographer of new words and expressions"
"nursemaid","a woman who is the custodian of children"
"navigator","in earlier times, a person who explored by ship"
"navigator","the member of an aircrew who is responsible for the aircraft's course"
"navigator","the ship's officer in charge of navigation"
"novitiate","someone who has entered a religious order but has not taken final vows"
"novitiate","the period during which you are a novice (especially in a religious order)"
"nullipara","(obstetrics) a woman who has never give birth to a child"
"newsagent","someone who sells newspapers"
"nurseling","an infant considered in relation to its nurse"
"nightbird","a person who likes to be active late at night"
"nitpicker","someone who makes small and unjustified criticisms"
"nominator","someone who proposes a candidate for appointment or election"
"nondriver","a person who is not a driver"
"nonperson","a person regarded as nonexistent and having no rights"
"newswoman","a female newsperson"
"noreaster","a storm blowing from the northeast"
"nerveroot","once common rose pink woodland orchid of eastern North America"
"nakedwood","tree of extreme southern Florida and West Indies having thin scaly bark and aromatic fruits and seeds and yielding hard heavy close-grained zebrawood"
"nakedwood","any of several small to medium-sized trees of Florida and West Indies with thin scaly bark and heavy dark heartwood"
"narcissus","bulbous plant having erect linear leaves and showy yellow or white flowers either solitary or in clusters"
"nemophila","any plant of the genus Nemophila"
"ninepence","a coin worth nine pennies"
"neoplasia","the pathological process that results in the formation and growth of a tumor"
"nanometer","a metric unit of length equal to one billionth of a meter"
"nanometre","a metric unit of length equal to one billionth of a meter"
"numerator","the dividend of a fraction"
"non-issue","the state of something that has outlived its relevance"
"nephrosis","a disease affecting the kidneys"
"nephrosis","a syndrome characterized by edema and large amounts of protein in the urine and usually increased blood cholesterol"
"nephritis","an inflammation of the kidney"
"naupathia","motion sickness experienced while traveling on water"
"neurinoma","tumor (usually benign) of the sheath surrounding a nerve"
"neuralgia","acute spasmodic pain along the course of one or more nerves"
"neophobia","a morbid fear of novelty"
"nosebleed","bleeding from the nose"
"notoriety","the state of being known for some unfavorable act or quality"
"neodymium","a yellow trivalent metallic element of the rare earth group"
"neptunium","a radioactive transuranic metallic element"
"nepheline","a whitish mineral consisting of sodium aluminum silicate or potassium aluminum silicate in crystalline form"
"nephelite","a whitish mineral consisting of sodium aluminum silicate or potassium aluminum silicate in crystalline form"
"newsprint","cheap paper made from wood pulp and used for printing newspapers"
"nitramine","a yellow crystalline explosive solid that is used in detonators"
"natrolite","a group of minerals of the zeolite family consisting of a hydrous silicate of sodium and aluminum"
"nighttime","the time after sunset and before sunrise while it is dark outside"
"nightfall","the time of day immediately following sunset"
"nictitate","briefly shut the eyes"
"noviciate","the period during which you are a novice (especially in a religious order)"
"narcotize","administer narcotics to"
"narcotise","administer narcotics to"
"normalize","bring to a desired consistency, texture, or hardness by a process of gradually heating and cooling"
"normalize","make normal or cause to conform to a norm or standard"
"normalize","become normal or return to its normal state"
"normalise","bring to a desired consistency, texture, or hardness by a process of gradually heating and cooling"
"normalise","make normal or cause to conform to a norm or standard"
"normalise","become normal or return to its normal state"
"nol.pros.","drop prosecution of by entering a nolle prosequi in the court records"
"negociate","discuss the terms of an arrangement"
"negociate","confer with another in order to come to terms or reach an agreement"
"negociate","succeed in passing through, around, or over"
"negociate","transfer by endorsement to another in return for value received"
"negociate","sell or discount"
"negociate","be successful"
"negotiate","discuss the terms of an arrangement"
"negotiate","succeed in passing through, around, or over"
"obviously","unmistakably (`plain' is often used informally for `plainly')"
"otherwise","in other respects or ways"
"otherwise","in another and different manner"
"otherwise","other than as supposed or expected"
"optically","in an optical manner"
"overboard","from on board a vessel into the water"
"overboard","to extremes"
"ominously","in an ominous manner"
"outwardly","in outward appearance"
"outwardly","with respect to the outside"
"obscurely","in an obscure manner"
"overnight","during or for the length of one night"
"overnight","happening in a short time or with great speed"
"overnight","lasting, open, or operating through the whole night"
"obliquely","at an oblique angle"
"obliquely","to, toward or at one side"
"offhanded","in a casually inconsiderate manner"
"offhanded","without previous thought or preparation"
"offhanded","casually thoughtless or inconsiderate"
"offhanded","with little or no preparation or forethought"
"obscenely","in a lewd and obscene manner"
"obscenely","to an obscene degree"
"onerously","in an onerous manner"
"optimally","in an optimal and most desirable way"
"opulently","in a sumptuous and opulent manner"
"objective","belonging to immediate experience of actual things or events"
"objective","undistorted by emotion or personal bias"
"objective","emphasizing or expressing things as perceived without distortion of personal feelings, insertion of fictional matter, or interpretation"
"objective","serving as or indicating the object of a verb or of certain prepositions and used for certain other purposes"
"objective","the lens or system of lenses in a telescope or microscope that is nearest the object being viewed"
"objective","the goal intended to be attained (and which is believed to be attainable)"
"oxidative","taking place in the presence of oxygen"
"open-eyed","carefully observant or attentive"
"one-armed","having one arm"
"observant","paying close attention especially to details"
"observant","(of individuals) adhering strictly to laws and rules and customs"
"observant","quick to notice"
"oblivious","failing to keep in mind"
"oblivious","(followed by `to' or `of') lacking conscious awareness of"
"one-eared","having a single ear"
"one-sided","involving only one part or side"
"one-sided","favoring one person or side over another"
"one-sided","not reversible or capable of having either side out"
"one-party","determined by a single party"
"ownerless","having no owner"
"off-white","of something having a color tending toward white"
"off-white","a shade of white the color of bleached bones"
"off-color","humorously vulgar"
"off-color","in violation of good taste even verging on the indecent"
"outspoken","given to expressing yourself freely or insistently"
"outspoken","characterized by directness in manner or speech"
"one-horse","small and remote and insignificant"
"occurrent","presently occurring (either causally or incidentally)"
"occurrent","an event that happens"
"orgiastic","used of riotously drunken merrymaking"
"overeager","excessively eager"
"operative","being in force or having or exerting force"
"operative","(of e.g. a machine) performing or capable of performing"
"operative","relating to or requiring or amenable to treatment by surgery especially as opposed to medicine"
"operative","effective"
"operative","someone who can be employed as a detective to collect information"
"operative","a person secretly employed in espionage for a government"
"oppressed","burdened psychologically or mentally"
"offensive","substitute a harsher or distasteful term for a mild one"
"offensive","unpleasant or disgusting especially to the senses"
"offensive","morally offensive"
"offensive","causing anger or annoyance"
"offensive","for the purpose of attack rather than defense"
"offensive","violating or tending to violate or offend against"
"offensive","causing or able to cause nausea"
"offensive","the action of attacking an enemy"
"outermost","situated at the farthest possible point from a center"
"odourless","having no odor"
"outfitted","equipped with appropriate wearing apparel and accessories"
"outfitted","furnished with essential equipment for a particular occupation or undertaking occupation"
"overladen","loaded past capacity"
"oil-fired","fueled by burning oil"
"outrigged","rigged with a structure projecting from or over the side of a boat for various purposes"
"ostensive","represented or appearing as such"
"ostensive","manifestly demonstrative"
"overhasty","done with very great haste and without due deliberation"
"obtrusive","sticking out"
"obtrusive","undesirably noticeable"
"overjoyed","extremely joyful"
"officious","intrusive in a meddling or offensive manner"
"oversized","larger than normal for its kind"
"overlarge","excessively large"
"outspread","fully extended in width"
"overblown","past the stage of full bloom"
"overblown","puffed up with vanity"
"old-world","characteristic of former times especially in Europe"
"obsessive","characterized by or constituting an obsession"
"obsessive","a person who has obsessions"
"offending","offending against or breaking a law or rule"
"obstinate","resistant to guidance or discipline"
"obstinate","stubbornly persistent in wrongdoing"
"obstinate","tenaciously unwilling or marked by tenacious unwillingness to yield"
"obstinate","persist stubbornly"
"on-street","at the sides of streets"
"obnoxious","causing disapproval or protest"
"obligated","caused by law or conscience to follow a certain course"
"opportune","suitable or at a time that is suitable or advantageous especially for a particular purpose"
"one-piece","(of clothing) consisting of or fashioned in a single whole piece"
"opposable","capable of being placed opposite to something"
"organized","methodical and efficient in arrangement or function"
"organized","formed into a structured or coherent whole"
"organized","being a member of or formed into a labor union"
"outdoorsy","characteristic of or suitable to outdoor life"
"orienting","positioning with respect to a reference system or determining your bearings physically or intellectually"
"overgrown","covered with growing plants"
"overgrown","abounding in usually unwanted vegetation"
"observing","quick to notice"
"obviating","made impossible"
"omissible","capable of being left out"
"overproud","excessively proud"
"off-guard","not prepared or vigilant"
"open-plan","(of rooms or buildings) having large rooms with few dividing partitions"
"orbicular","having the shape of a sphere or ball"
"orbicular","circular or nearly circular"
"olivelike","resembling an olive"
"oecumenic","concerned with promoting unity among churches or religions"
"one-woman","designed for or restricted to a single person"
"overlying","placed on or over something else"
"organised","being a member of or formed into a labor union"
"oviparous","egg-laying"
"oleaceous","of or pertaining to or characteristic of trees or shrubs of the olive family"
"olfactory","of or relating to olfaction"
"olfactive","of or relating to olfaction"
"onomastic","of or related to the study of proper names"
"Orwellian","of or relating to the works of George Orwell"
"Orwellian","resembling the totalitarian political methods critqued in the works of George Orwell, particularly in his novel Nineteen Eighty-Four; these are characterized by the use of misleading terminology, propaganda, censorship, totalitarianism, surveillance and repression"
"octagonal","of or relating to or shaped like an octagon"
"ocellated","having ocelli"
"opthalmic","of or relating to or resembling the eye"
"oncologic","of or relating to oncology"
"obstetric","of or relating to or used in or practicing obstetrics"
"occipital","of or relating to the occiput"
"occlusive","tending to occlude"
"occlusive","a consonant produced by stopping the flow of air at some point and suddenly releasing it"
"orthoptic","of or relating to normal binocular vision"
"operating","involved in a kind of operation"
"operating","being in effect or operation"
"ossicular","pertaining to the ossicles in the middle ear"
"oversight","a mistake resulting from inattention"
"oversight","management by overseeing the performance or operation of a person or group"
"oversight","an unintentional omission resulting from failure to notice something"
"occupancy","the act of occupying or taking possession of a building"
"occupancy","an act of being a tenant or occupant"
"obtention","the act of obtaining"
"once-over","a swift cursory examination or inspection"
"ordinance","the act of ordaining"
"ordinance","a statute enacted by a city government"
"ordinance","an authoritative rule"
"ostracism","the act of excluding someone from society by general consent"
"ostracism","the state of being banished or ostracized (excluded from society by general consent)"
"overthrow","the termination of a ruler or institution (especially by force)"
"overthrow","the act of disturbing the mind or body"
"overthrow","rule against"
"overthrow","cause the downfall of"
"overshoot","an approach that fails and gives way to another attempt"
"overshoot","aim too high"
"overshoot","shoot beyond or over (a target)"
"operation","the activity of operating something such as a machine or business"
"operation","a planned activity involving many people performing various actions"
"operation","a process or series of acts especially of a practical or mechanical nature involved in a particular form of work"
"operation","a medical procedure involving an incision with instruments"
"operation","(mathematics) calculation by mathematical methods"
"operation","activity by a military or naval force (as a maneuver or campaign)"
"operation","a business especially one run on a large scale"
"operation","(psychology) the performance of some composite cognitive activity"
"operation","(computer science) data processing in which the result is completely specified by a rule (especially the processing that results from a single instruction)"
"operation","process or manner of functioning or operating"
"operation","the state of being in effect or being operative"
"optometry","the practice of an optometrist"
"otoplasty","reconstructive surgery of the auricle of the external ear"
"orchotomy","surgical incision into the testis to obtain material for analysis (as in cases of abnormally low sperm count)"
"osteotomy","surgical sectioning of bone"
"obscenity","an obscene act"
"obscenity","the trait of behaving in an obscene manner"
"obscenity","an offensive or indecent word or phrase"
"ownership","the act of having and controlling property"
"ownership","the relation of an owner to the thing possessed"
"ownership","the state or fact of being an owner"
"oscitance","an involuntary intake of breath through a wide open mouth"
"oscitance","drowsiness and dullness manifested by yawning"
"oscitancy","an involuntary intake of breath through a wide open mouth"
"oscitancy","drowsiness and dullness manifested by yawning"
"omophagia","the eating of raw food"
"onslaught","an attack against an enemy"
"onslaught","the rapid and continuous delivery of linguistic communication (spoken or written)"
"onslaught","a sudden and severe onset of trouble"
"objection","a procedure whereby a party to a suit says that a particular line of questioning, witness, piece of evidence, or other matter is improper and should not be continued and asks the court to rule on its impropriety or illegality"
"objection","the act of protesting"
"objection","the speech act of objecting"
"objection","the act of expressing earnest opposition or protest"
"obviation","the act of preventing something by anticipating and disposing of it effectively"
"occlusion","the act of blocking"
"occlusion","an obstruction in a pipe or tube"
"occlusion","(dentistry) the normal spatial relation of the teeth when the jaws are closed"
"occlusion","(meteorology) a composite front when colder air surrounds a mass of warm air and forces it aloft"
"occlusion","closure or blockage (as of a blood vessel)"
"obedience","behavior intended to please your parents"
"obedience","the act of obeying"
"obedience","the trait of being willing to obey"
"obeisance","the act of obeying"
"obeisance","bending the head or body or knee as a sign of reverence or submission or shame or greeting"
"offspring","any immature animal"
"offspring","something that comes into existence as a result"
"offspring","the immediate descendants of a person"
"operculum","a hard flap serving as a cover for (a) the gill slits in fishes or (b) the opening of the shell in certain gastropods when the body is retracted"
"orangutan","large long-armed ape of Borneo and Sumatra having arboreal habits"
"omnirange","a navigational system consisting of a network of radio beacons that provide aircraft with information about exact position and bearing"
"orthopter","heavier-than-air craft that is propelled by the flapping of wings"
"obturator","a prosthesis used to close an opening (as to close an opening of the hard palate in cases of cleft palate)"
"oubliette","a dungeon with the only entrance or exit being a trap door in the ceiling"
"outerwear","clothing for use outdoors"
"outfitter","a shop that provides equipment for some specific purpose"
"outfitter","someone who sells men's clothes"
"outrigger","a stabilizer for a canoe"
"orchestra","seating on the main floor in a theater"
"orchestra","a musical organization consisting of a group of instrumentalists including string players"
"oriflamme","a red or orange-red flag used as a standard by early French kings"
"oriflamme","an inspiring symbol or ideal that serves as a rallying point in a struggle"
"orphanage","a public institution for the care of orphans"
"orphanage","the condition of being a child without living parents"
"overprint","something added by overprinting"
"overprint","print (additional text or colors) onto an already imprinted paper"
"overskirt","an outer skirt worn over another skirt"
"oxacillin","a form of penicillin resistant to penicillinase and effective against penicillin-resistant staphylococci"
"oxaprozin","a nonsteroidal anti-inflammatory drug (trade name Daypro)"
"overdrive","a high gear used at high speeds to maintain the driving speed with less output power"
"overdrive","the state of high or excessive activity or productivity or concentration"
"overdrive","make use of too often or too extensively"
"overdrive","drive or work too hard"
"organizer","a lightweight consumer electronic device that looks like a hand-held computer but instead performs specific tasks"
"organizer","a person who brings order and organization to an enterprise"
"organizer","someone who enlists workers to join a union"
"organiser","a lightweight consumer electronic device that looks like a hand-held computer but instead performs specific tasks"
"organiser","a person who brings order and organization to an enterprise"
"organiser","someone who enlists workers to join a union"
"overlayer","protective covering consisting, for example, of a layer of boards applied to the studs and joists of a building to strengthen it and serve as a foundation for a weatherproof exterior"
"otherness","the quality of being not alike"
"orthodoxy","the quality of being orthodox (especially in religion)"
"orthodoxy","a belief or orientation agreeing with conventional standards"
"obscurity","the quality of being unclear or abstruse and hard to understand"
"obscurity","the state of being indistinct or indefinite for lack of adequate illumination"
"obscurity","an obscure and unimportant standing"
"obliquity","the quality of being deceptive"
"obliquity","the presentation during labor of the head of the fetus at an abnormal angle"
"obstinacy","resolute adherence to your own ideas or desires"
"obstinacy","the trait of being difficult to handle or overcome"
"ossiculum","a small bone"
"organelle","a specialized part of a cell"
"osteocyte","mature bone cell"
"outgrowth","a natural prolongation or projection from a part of an organism either animal or plant"
"outgrowth","the gradual beginning or coming forth"
"outgrowth","a natural consequence of development"
"ovotestis","hermaphroditic gonad that contains both testicular and ovarian tissue"
"olecranon","process of the ulna that forms the outer bump of the elbow and fits into the fossa of the humerus when the arm is extended"
"olfaction","the faculty that enables us to distinguish scents"
"obsession","an unhealthy and compulsive preoccupation with something or someone"
"obsession","an irrational motive for performing trivial or repetitive actions, even against your will"
"occasions","something you have to do"
"occultism","a belief in supernatural powers and the possibility of bringing them under human control"
"occultism","the study of the supernatural"
"osteology","the branch of anatomy that studies the bones of the vertebrate skeleton"
"orography","the science of mountains"
"one-liner","a one-line joke"
"obbligato","a part of the score that must be performed without change or omission"
"obbligato","a persistent but subordinate motif"
"octameter","a verse line having eight metrical feet"
"obstruent","a consonant that is produced with a partial or complete blockage of the airflow from the lungs through the nose or mouth"
"outstroke","the stroke of an engine piston moving toward the crankshaft"
"overspill","the occurrence of surplus liquid (as water) exceeding the limit or capacity"
"overspill","the relocation of people from overcrowded cities"
"ovalbumin","the white part of an egg"
"orangeade","sweetened beverage of diluted orange juice"
"oligarchy","a political system governed by a few people"
"outskirts","outlying areas of a city or town"
"outthrust","an outcropping of rock that extends outward"
"ostiarius","the lowest of the minor Holy Orders in the unreformed Western Church but now suppressed by the Roman Catholic Church"
"oenophile","someone who appreciates wine"
"otologist","a physician who specializes in the ear and its diseases"
"outlander","a person who comes from a foreign country"
"osculator","someone who kisses"
"old-timer","an elderly man"
"old-timer","an experienced person who has been through many battles"
"ombudsman","a government appointee who investigates complaints by private persons against the government"
"onomancer","one who practices onomancy"
"operagoer","a patron of the opera"
"oppressor","a person of authority who subjects others to undue pressures"
"oarswoman","a woman oarsman"
"occultist","a believer in occultism"
"odalisque","a woman slave in a harem"
"officiant","a clergyman who officiates at a religious ceremony or service"
"osteopath","a therapist who manipulates the skeleton and muscles"
"overcomer","someone who overcomes and establishes ascendancy and control by force or persuasion"
"orrisroot","fragrant rootstock of various irises especially Florentine iris"
"offertory","the offerings of the congregation at a religious service"
"overdraft","a draft in excess of the credit balance"
"oogenesis","development of ova"
"ovulation","the expulsion of an ovum from the ovary (usually midway in the menstrual cycle)"
"oxidation","the process of oxidizing"
"one-fifth","one part in five equal parts"
"one-sixth","one part in six equal parts"
"one-ninth","one part in nine equal parts"
"one-tenth","a tenth part"
"one-third","one of three equal parts of a divisible whole"
"octillion","the number that is represented as a one followed by 27 zeros"
"onychosis","any disease or disorder of the nails"
"orthopnea","form of dyspnea in which the person can breathe comfortably only when standing or sitting erect"
"oligopoly","(economics) a market in which control over the supply of a commodity is in the hands of a small number of producers and each one can influence prices and affect competitors"
"ornithine","an amino acid that does not occur in proteins but is important in the formation of urea"
"olivenite","rare green to black mineral consisting of hydrated copper arsenate that is found in copper deposits"
"ozokerite","a waxy mineral that is a mixture of hydrocarbons and occurs in association with petroleum"
"ozocerite","a waxy mineral that is a mixture of hydrocarbons and occurs in association with petroleum"
"oleoresin","a naturally occurring mixture of a resin and an essential oil"
"onionskin","a thin strong lightweight translucent paper used especially for making carbon copies"
"oxygenase","an oxidoreductase that catalyzes the incorporation of molecular oxygen"
"ovoflavin","a B vitamin that prevents skin lesions and weight loss"
"oftenness","the number of occurrences within a given time period"
"oversleep","sleep longer than intended"
"overdress","put on special clothes to appear particularly appealing and attractive"
"overdress","dress too warmly"
"obstipate","constipate severely"
"overweary","tire excessively"
"oxygenate","impregnate, combine, or supply with oxygen"
"oxygenize","impregnate, combine, or supply with oxygen"
"oxygenize","dehydrogenate with oxygen"
"oxygenize","to change a compound by increasing the proportion of the electronegative part"
"oxygenise","impregnate, combine, or supply with oxygen"
"oxygenise","dehydrogenate with oxygen"
"oxygenise","to change a compound by increasing the proportion of the electronegative part"
"overcloud","make obscure or unclear"
"overcloud","become covered with clouds"
"objectify","make impersonal or present as an object"
"objectify","make external or objective, or give reality to"
"obsolesce","become obsolete, fall into disuse"
"overreact","show an exaggerated response to something"
"overvalue","assign too high a value to"
"overwhelm","charge someone with too many tasks"
"overwhelm","overcome by superior force"
"overwhelm","cover completely or make imperceptible"
"overwhelm","overcome, as with emotions or perceptual stimuli"
"objurgate","censure severely"
"objurgate","express strong disapproval of"
"overstate","to enlarge beyond bounds or the truth"
"obfuscate","make obscure or unclear"
"overwrite","write new data on top of existing data and thus erase the previously existing data"
"officiate","perform duties attached to a particular office or place or function"
"officiate","act in an official capacity in a ceremony or religious ritual, such as a wedding"
"overtrump","play a trump higher than (one previously played) to the trick"
"overreach","beat through cleverness and wit"
"overreach","fail by aiming too high or trying too hard"
"out-herod","surpass someone in cruelty or evil"
"overpower","overcome by superior force"
"overpower","overcome, as with emotions or perceptual stimuli"
"overgorge","overeat or eat immodestly"
"offsaddle","remove the saddle from"
"overstuff","stuff too much"
"originate","bring into being"
"originate","come into existence"
"originate","begin a trip at a certain point, as of a plane, train, bus, etc."
"oscillate","move or swing from side to side regularly"
"oscillate","be undecided about something"
"overcrowd","crowd together too much"
"overcrowd","cause to crowd together too much"
"ostentate","display proudly"
"overspend","spend at a high rate"
"overspend","spend more than available of (a budget)"
"orientate","determine one's position with reference to another point"
"overprice","price excessively high"
"outsource","obtain goods or services from an outside supplier"
"overstock","stock excessively"
"overexert","exert (oneself) excessively and go beyond one's strength"
"ostracize","avoid speaking to or dealing with"
"ostracize","expel from a community or group"
"ostracise","avoid speaking to or dealing with"
"ostracise","expel from a community or group"
"outnumber","to be larger in number"
"partially","in part"
"pointedly","in such a manner as to make something clearly evident"
"perfectly","completely and without qualification"
"perfectly","in a perfect or faultless way"
"palmately","in a palmate manner"
"presently","in the near future"
"presently","at this time or period"
"purposely","with intention"
"passively","in a passive manner"
"primarily","for the most part"
"primarily","of primary import"
"painfully","unpleasantly"
"painfully","in or as if in pain"
"pell-mell","in a wild or reckless manner"
"pell-mell","with undue hurry and confusion"
"precisely","indicating exactness or preciseness"
"precisely","in a precise manner"
"precisely","just as it should be"
"privately","kept private or confined to those intimately concerned"
"privately","by a private person or interest"
"popularly","among the people"
"patiently","with patience"
"pompously","in a pompous manner"
"profusely","in an abundant manner"
"pettishly","in a petulant manner"
"pityingly","in a compassionate manner"
"part-time","for less than the standard number of hours"
"part-time","involving less than the standard or customary time for an activity"
"perchance","by chance"
"perchance","through chance, 'To sleep, perchance to dream..'"
"plausibly","easy to believe on the basis of available evidence"
"piggyback","on the back or shoulder or astraddle on the hip"
"piggyback","on a railroad flatcar"
"piggyback","the act of carrying something piggyback"
"piggyback","bring into alignment with"
"piggyback","support on the back and shoulders"
"piggyback","haul by railroad car"
"piggyback","haul truck trailers loaded with commodities on railroad cars"
"piggyback","ride on someone's shoulders or back"
"pickaback","on the back or shoulder or astraddle on the hip"
"pickaback","on a railroad flatcar"
"prudently","in a prudent manner"
"puckishly","in an appealing but bold manner"
"plenarily","in a plenary manner"
"piecemeal","a little bit at a time"
"piecemeal","one thing at a time"
"piggishly","in a piggish manner"
"pinnately","having a pinnate shape"
"post-free","having the postage paid by the sender"
"post-free","postpaid"
"post-paid","having the postage paid by the sender"
"piquantly","with strong spices"
"poutingly","with a pout or in a pouting manner"
"pizzicato","with a light plucking staccato sound"
"pizzicato","(of instruments in the violin family) to be plucked with the finger"
"pizzicato","a note or passage that is played pizzicato"
"palatably","in a palatable way"
"pit-a-pat","describing a rhythmic beating"
"pit-a-pat","as of footsteps"
"pitty-pat","describing a rhythmic beating"
"pitty-pat","as of footsteps"
"piteously","in a piteous manner"
"peaceably","in a peaceable manner"
"pitifully","to a pitiful degree"
"peevishly","in a peevish manner"
"playfully","in a playful manner"
"pensively","in a pensive manner"
"profanely","in an irreverent or profane manner"
"profanely","with curses"
"prudishly","in a prudish manner"
"pungently","with a pungent taste or smell"
"pungently","with pungency"
"plethoric","excessively abundant"
"plenteous","affording an abundant supply"
"plentiful","affording an abundant supply"
"plentiful","existing in great number or quantity"
"plentiful","producing in abundance"
"proactive","controlling a situation by causing something to happen rather than waiting to respond to it after it happens"
"proactive","descriptive of any event or stimulus or process that has an effect on events or stimuli or processes that occur subsequently"
"predatory","living by or given to victimizing others for personal gain"
"predatory","living by preying on other animals especially by catching living prey"
"predatory","characterized by plundering or pillaging or marauding"
"potential","existing in possibility"
"potential","expected to become or be"
"potential","the difference in electrical charge between two points in a circuit expressed in volts"
"potential","the inherent capacity for coming into being"
"painterly","having qualities unique to the art of painting"
"phrenetic","excessively agitated"
"pestering","causing irritation or annoyance"
"pulseless","appearing dead"
"precocial","(of hatchlings) covered with down and having eyes open"
"perinatal","occurring during the period around birth (5 months before and 1 month after)"
"postnatal","occurring immediately after birth"
"posterior","coming at a subsequent time or stage"
"posterior","located at or near or behind a part or near the end of a structure"
"posterior","a tooth situated at the back of the mouth"
"posterior","the fleshy part of the human body that you sit on"
"preceding","existing or coming before"
